racer_id,motor_2rate_band,races,wins,win_rate,low_sample
5053,35-40,67,10,0.1493,0
5053,40-45,40,3,0.075,0
5053,45+,35,3,0.0857,0
5053,<30,66,6,0.0909,0
5054,30-35,39,7,0.1795,0
5054,35-40,64,17,0.2656,0
5054,40-45,39,8,0.2051,0
5054,45+,51,11,0.2157,0
5054,<30,82,20,0.2439,0
5055,30-35,83,14,0.1687,0
5055,35-40,29,7,0.2414,0
5055,40-45,58,16,0.2759,0
5055,45+,7,4,0.5714,1
5055,<30,164,34,0.2073,0
5056,30-35,16,1,0.0625,0
5056,35-40,10,3,0.3,0
5056,<30,8,1,0.125,1
5057,30-35,60,11,0.1833,0
5057,35-40,40,7,0.175,0
5057,40-45,30,5,0.1667,0
5057,45+,59,13,0.2203,0
5057,<30,83,18,0.2169,0
5058,30-35,87,25,0.2874,0
5058,35-40,107,32,0.2991,0
5058,40-45,21,4,0.1905,0
5058,45+,46,16,0.3478,0
5058,<30,125,46,0.368,0
5059,30-35,9,0,0.0,1
5060,30-35,115,19,0.1652,0
5060,35-40,32,3,0.0938,0
5060,40-45,28,7,0.25,0
5060,45+,57,9,0.1579,0
5060,<30,77,15,0.1948,0
5061,30-35,67,2,0.0299,0
5061,35-40,37,1,0.027,0
5061,40-45,31,4,0.129,0
5061,45+,9,0,0.0,1
5061,<30,63,8,0.127,0
5063,30-35,47,2,0.0426,0
5063,35-40,33,3,0.0909,0
5063,40-45,39,7,0.1795,0
5063,45+,41,7,0.1707,0
5063,<30,98,9,0.0918,0
5064,30-35,77,14,0.1818,0
5064,35-40,55,6,0.1091,0
5064,40-45,52,15,0.2885,0
5064,45+,31,7,0.2258,0
5064,<30,107,22,0.2056,0
5065,30-35,30,2,0.0667,0
5065,35-40,79,14,0.1772,0
5065,40-45,19,4,0.2105,0
5065,45+,27,6,0.2222,0
5065,<30,107,18,0.1682,0
5066,30-35,67,13,0.194,0
5066,35-40,38,11,0.2895,0
5066,40-45,27,8,0.2963,0
5066,45+,55,13,0.2364,0
5066,<30,145,37,0.2552,0
5067,30-35,37,4,0.1081,0
5067,35-40,40,6,0.15,0
5067,40-45,49,10,0.2041,0
5067,45+,28,6,0.2143,0
5067,<30,124,13,0.1048,0
5068,30-35,42,17,0.4048,0
5068,35-40,93,33,0.3548,0
5068,40-45,35,11,0.3143,0
5068,45+,69,26,0.3768,0
5068,<30,111,46,0.4144,0
5069,30-35,71,11,0.1549,0
5069,35-40,35,1,0.0286,0
5069,40-45,57,10,0.1754,0
5069,<30,81,14,0.1728,0
5070,30-35,58,7,0.1207,0
5070,35-40,28,1,0.0357,0
5070,40-45,26,5,0.1923,0
5070,45+,43,3,0.0698,0
5070,<30,93,7,0.0753,0
5071,30-35,86,12,0.1395,0
5071,35-40,65,4,0.0615,0
5071,40-45,7,1,0.1429,1
5071,45+,28,4,0.1429,0
5071,<30,68,8,0.1176,0
5072,30-35,8,1,0.125,1
5072,35-40,25,0,0.0,0
5072,40-45,6,1,0.1667,1
5072,<30,34,1,0.0294,0
5073,30-35,108,19,0.1759,0
5073,35-40,66,11,0.1667,0
5073,40-45,14,2,0.1429,0
5073,45+,17,1,0.0588,0
5073,<30,108,13,0.1204,0
5074,30-35,89,12,0.1348,0
5074,35-40,44,6,0.1364,0
5074,40-45,15,2,0.1333,0
5074,45+,20,1,0.05,0
5074,<30,104,8,0.0769,0
5075,30-35,28,6,0.2143,0
5075,35-40,58,16,0.2759,0
5075,40-45,65,9,0.1385,0
5075,45+,62,15,0.2419,0
5075,<30,165,34,0.2061,0
5076,30-35,63,11,0.1746,0
5076,35-40,66,14,0.2121,0
5076,40-45,33,6,0.1818,0
5076,45+,32,2,0.0625,0
5076,<30,93,14,0.1505,0
5077,30-35,28,1,0.0357,0
5077,35-40,46,1,0.0217,0
5077,45+,15,1,0.0667,0
5077,<30,80,7,0.0875,0
5078,30-35,49,2,0.0408,0
5078,35-40,37,5,0.1351,0
5078,40-45,59,5,0.0847,0
5078,45+,40,3,0.075,0
5078,<30,77,9,0.1169,0
5079,30-35,55,5,0.0909,0
5079,35-40,77,11,0.1429,0
5079,40-45,50,8,0.16,0
5079,45+,54,8,0.1481,0
5079,<30,35,3,0.0857,0
5081,30-35,119,25,0.2101,0
5081,35-40,65,14,0.2154,0
5081,40-45,19,3,0.1579,0
5081,45+,14,3,0.2143,0
5081,<30,86,12,0.1395,0
5082,30-35,92,11,0.1196,0
5082,35-40,66,7,0.1061,0
5082,40-45,27,2,0.0741,0
5082,45+,17,4,0.2353,0
5082,<30,127,15,0.1181,0
5083,30-35,41,4,0.0976,0
5083,35-40,33,5,0.1515,0
5083,40-45,46,6,0.1304,0
5083,45+,28,6,0.2143,0
5083,<30,84,10,0.119,0
5084,30-35,32,9,0.2812,0
5084,35-40,51,15,0.2941,0
5084,40-45,67,15,0.2239,0
5084,45+,43,17,0.3953,0
5084,<30,95,28,0.2947,0
5085,30-35,85,10,0.1176,0
5085,35-40,37,4,0.1081,0
5085,40-45,63,9,0.1429,0
5085,45+,19,3,0.1579,0
5085,<30,114,15,0.1316,0
5086,30-35,47,5,0.1064,0
5086,35-40,64,12,0.1875,0
5086,40-45,21,6,0.2857,0
5086,<30,122,12,0.0984,0
5087,30-35,60,17,0.2833,0
5087,35-40,92,19,0.2065,0
5087,40-45,28,3,0.1071,0
5087,45+,44,11,0.25,0
5087,<30,117,40,0.3419,0
5088,30-35,150,44,0.2933,0
5088,35-40,69,27,0.3913,0
5088,40-45,73,22,0.3014,0
5088,45+,39,18,0.4615,0
5088,<30,70,21,0.3,0
5089,30-35,73,28,0.3836,0
5089,35-40,72,20,0.2778,0
5089,40-45,47,12,0.2553,0
5089,45+,11,2,0.1818,0
5089,<30,128,31,0.2422,0
5090,30-35,84,11,0.131,0
5090,35-40,40,10,0.25,0
5090,40-45,69,14,0.2029,0
5090,<30,85,15,0.1765,0
5091,30-35,44,9,0.2045,0
5091,35-40,77,23,0.2987,0
5091,40-45,20,5,0.25,0
5091,45+,17,4,0.2353,0
5091,<30,69,12,0.1739,0
5092,30-35,105,22,0.2095,0
5092,35-40,36,13,0.3611,0
5092,40-45,50,16,0.32,0
5092,45+,22,6,0.2727,0
5092,<30,88,19,0.2159,0
5093,30-35,104,17,0.1635,0
5093,35-40,47,9,0.1915,0
5093,40-45,21,4,0.1905,0
5093,45+,10,2,0.2,0
5093,<30,122,11,0.0902,0
5095,30-35,59,14,0.2373,0
5095,35-40,88,18,0.2045,0
5095,40-45,27,4,0.1481,0
5095,45+,19,8,0.4211,0
5095,<30,83,16,0.1928,0
5096,30-35,100,18,0.18,0
5096,35-40,38,7,0.1842,0
5096,40-45,49,10,0.2041,0
5096,45+,26,2,0.0769,0
5096,<30,132,34,0.2576,0
5098,30-35,97,9,0.0928,0
5098,35-40,39,8,0.2051,0
5098,40-45,26,5,0.1923,0
5098,45+,17,3,0.1765,0
5098,<30,114,14,0.1228,0
5100,30-35,70,6,0.0857,0
5100,35-40,31,4,0.129,0
5100,40-45,27,2,0.0741,0
5100,45+,8,1,0.125,1
5100,<30,93,10,0.1075,0
5101,30-35,32,1,0.0312,0
5101,35-40,48,0,0.0,0
5101,40-45,42,1,0.0238,0
5101,45+,19,0,0.0,0
5101,<30,49,2,0.0408,0
5102,30-35,28,6,0.2143,0
5102,35-40,44,5,0.1136,0
5102,40-45,18,3,0.1667,0
5102,45+,64,7,0.1094,0
5102,<30,138,18,0.1304,0
5103,30-35,23,1,0.0435,0
5103,35-40,38,3,0.0789,0
5103,40-45,23,1,0.0435,0
5103,45+,10,1,0.1,0
5103,<30,120,9,0.075,0
5104,30-35,77,27,0.3506,0
5104,35-40,49,10,0.2041,0
5104,40-45,20,4,0.2,0
5104,45+,24,8,0.3333,0
5104,<30,97,21,0.2165,0
5105,30-35,72,3,0.0417,0
5105,35-40,74,5,0.0676,0
5105,40-45,50,8,0.16,0
5105,45+,24,3,0.125,0
5105,<30,63,4,0.0635,0
5106,30-35,56,4,0.0714,0
5106,35-40,46,10,0.2174,0
5106,40-45,38,7,0.1842,0
5106,45+,52,9,0.1731,0
5106,<30,102,13,0.1275,0
5107,30-35,54,4,0.0741,0
5107,35-40,48,7,0.1458,0
5107,40-45,33,4,0.1212,0
5107,45+,36,7,0.1944,0
5107,<30,56,6,0.1071,0
5108,30-35,9,0,0.0,1
5108,35-40,26,1,0.0385,0
5108,40-45,12,0,0.0,0
5108,45+,17,2,0.1176,0
5108,<30,44,0,0.0,0
5109,30-35,69,8,0.1159,0
5109,35-40,57,6,0.1053,0
5109,40-45,26,1,0.0385,0
5109,45+,28,3,0.1071,0
5109,<30,140,15,0.1071,0
5110,30-35,93,15,0.1613,0
5110,35-40,55,8,0.1455,0
5110,40-45,15,2,0.1333,0
5110,45+,21,3,0.1429,0
5110,<30,118,14,0.1186,0
5111,30-35,48,11,0.2292,0
5111,35-40,38,3,0.0789,0
5111,40-45,27,9,0.3333,0
5111,45+,46,9,0.1957,0
5111,<30,97,14,0.1443,0
5112,30-35,120,33,0.275,0
5112,35-40,45,5,0.1111,0
5112,40-45,51,16,0.3137,0
5112,45+,17,10,0.5882,0
5112,<30,129,37,0.2868,0
5113,30-35,9,0,0.0,1
5113,35-40,70,5,0.0714,0
5113,40-45,19,0,0.0,0
5113,<30,34,2,0.0588,0
5114,30-35,144,30,0.2083,0
5114,35-40,62,11,0.1774,0
5114,40-45,63,15,0.2381,0
5114,45+,10,1,0.1,0
5114,<30,107,20,0.1869,0
5115,30-35,43,10,0.2326,0
5115,35-40,50,12,0.24,0
5115,40-45,25,4,0.16,0
5115,45+,29,6,0.2069,0
5115,<30,110,17,0.1545,0
5117,30-35,70,4,0.0571,0
5117,35-40,43,8,0.186,0
5117,40-45,9,1,0.1111,1
5117,45+,19,4,0.2105,0
5117,<30,45,2,0.0444,0
5118,30-35,16,1,0.0625,0
5118,35-40,77,12,0.1558,0
5118,40-45,39,3,0.0769,0
5118,45+,15,2,0.1333,0
5118,<30,61,7,0.1148,0
5120,30-35,82,9,0.1098,0
5120,35-40,32,7,0.2188,0
5120,45+,27,3,0.1111,0
5120,<30,107,10,0.0935,0
5121,30-35,45,14,0.3111,0
5121,35-40,114,37,0.3246,0
5121,40-45,59,14,0.2373,0
5121,45+,35,11,0.3143,0
5121,<30,73,18,0.2466,0
5122,30-35,38,3,0.0789,0
5122,35-40,53,7,0.1321,0
5122,40-45,9,0,0.0,1
5122,45+,12,2,0.1667,0
5122,<30,52,6,0.1154,0
5123,30-35,41,4,0.0976,0
5123,35-40,73,2,0.0274,0
5123,40-45,29,4,0.1379,0
5123,45+,18,4,0.2222,0
5123,<30,117,11,0.094,0
5124,30-35,35,3,0.0857,0
5124,35-40,40,2,0.05,0
5124,40-45,23,2,0.087,0
5124,45+,23,1,0.0435,0
5124,<30,68,4,0.0588,0
5125,30-35,56,12,0.2143,0
5125,35-40,50,10,0.2,0
5125,40-45,54,11,0.2037,0
5125,45+,34,10,0.2941,0
5125,<30,120,23,0.1917,0
5126,30-35,80,25,0.3125,0
5126,35-40,112,30,0.2679,0
5126,40-45,38,8,0.2105,0
5126,45+,56,21,0.375,0
5126,<30,70,22,0.3143,0
5127,30-35,73,2,0.0274,0
5127,35-40,38,4,0.1053,0
5127,40-45,42,5,0.119,0
5127,45+,16,0,0.0,0
5127,<30,114,10,0.0877,0
5128,30-35,54,6,0.1111,0
5128,35-40,29,2,0.069,0
5128,40-45,9,1,0.1111,1
5128,45+,24,2,0.0833,0
5128,<30,81,5,0.0617,0
5129,30-35,63,14,0.2222,0
5129,35-40,46,7,0.1522,0
5129,40-45,38,8,0.2105,0
5129,45+,41,10,0.2439,0
5129,<30,103,16,0.1553,0
5130,30-35,61,0,0.0,0
5130,35-40,51,3,0.0588,0
5130,40-45,7,0,0.0,1
5130,45+,52,9,0.1731,0
5130,<30,137,11,0.0803,0
5131,30-35,68,4,0.0588,0
5131,35-40,42,3,0.0714,0
5131,40-45,12,2,0.1667,0
5131,45+,16,0,0.0,0
5131,<30,127,3,0.0236,0
5132,30-35,73,18,0.2466,0
5132,35-40,99,27,0.2727,0
5132,40-45,39,9,0.2308,0
5132,45+,31,8,0.2581,0
5132,<30,157,53,0.3376,0
5133,30-35,109,14,0.1284,0
5133,35-40,52,13,0.25,0
5133,40-45,9,1,0.1111,1
5133,45+,32,5,0.1562,0
5133,<30,65,5,0.0769,0
5134,30-35,86,18,0.2093,0
5134,35-40,62,12,0.1935,0
5134,40-45,59,11,0.1864,0
5134,45+,8,1,0.125,1
5134,<30,113,19,0.1681,0
5135,30-35,113,24,0.2124,0
5135,35-40,32,4,0.125,0
5135,40-45,19,2,0.1053,0
5135,45+,47,13,0.2766,0
5135,<30,75,11,0.1467,0
5136,30-35,64,14,0.2188,0
5136,35-40,114,26,0.2281,0
5136,40-45,45,14,0.3111,0
5136,45+,34,8,0.2353,0
5136,<30,121,30,0.2479,0
5137,30-35,106,17,0.1604,0
5137,35-40,28,5,0.1786,0
5137,40-45,31,3,0.0968,0
5137,45+,11,2,0.1818,0
5137,<30,91,13,0.1429,0
5138,30-35,50,3,0.06,0
5138,35-40,26,1,0.0385,0
5138,40-45,34,2,0.0588,0
5138,45+,15,0,0.0,0
5138,<30,60,3,0.05,0
5139,30-35,87,24,0.2759,0
5139,35-40,70,14,0.2,0
5139,40-45,35,10,0.2857,0
5139,45+,10,5,0.5,0
5139,<30,122,28,0.2295,0
5140,30-35,46,2,0.0435,0
5140,35-40,32,4,0.125,0
5140,40-45,29,4,0.1379,0
5140,45+,10,1,0.1,0
5140,<30,120,8,0.0667,0
5141,30-35,106,31,0.2925,0
5141,35-40,48,12,0.25,0
5141,40-45,19,1,0.0526,0
5141,45+,64,22,0.3438,0
5141,<30,88,21,0.2386,0
5142,30-35,71,21,0.2958,0
5142,35-40,77,17,0.2208,0
5142,40-45,17,5,0.2941,0
5142,45+,72,25,0.3472,0
5142,<30,146,58,0.3973,0
5143,30-35,65,4,0.0615,0
5143,35-40,58,3,0.0517,0
5143,40-45,8,1,0.125,1
5143,45+,25,0,0.0,0
5143,<30,145,8,0.0552,0
5144,30-35,50,2,0.04,0
5144,35-40,76,10,0.1316,0
5144,40-45,68,7,0.1029,0
5144,45+,18,3,0.1667,0
5144,<30,70,7,0.1,0
5145,30-35,69,16,0.2319,0
5145,35-40,61,17,0.2787,0
5145,40-45,49,10,0.2041,0
5145,45+,59,20,0.339,0
5145,<30,130,30,0.2308,0
5146,30-35,84,14,0.1667,0
5146,35-40,48,4,0.0833,0
5146,40-45,26,3,0.1154,0
5146,45+,20,4,0.2,0
5146,<30,77,14,0.1818,0
5147,30-35,33,1,0.0303,0
5147,35-40,45,4,0.0889,0
5147,40-45,25,2,0.08,0
5147,<30,80,7,0.0875,0
5148,30-35,25,2,0.08,0
5148,35-40,55,8,0.1455,0
5148,40-45,7,1,0.1429,1
5148,45+,29,5,0.1724,0
5148,<30,90,9,0.1,0
5150,30-35,57,13,0.2281,0
5150,35-40,66,15,0.2273,0
5150,40-45,58,19,0.3276,0
5150,45+,20,7,0.35,0
5150,<30,99,21,0.2121,0
5151,30-35,55,1,0.0182,0
5151,35-40,70,5,0.0714,0
5151,40-45,36,3,0.0833,0
5151,45+,30,1,0.0333,0
5151,<30,85,5,0.0588,0
5152,30-35,68,3,0.0441,0
5152,35-40,64,2,0.0312,0
5152,40-45,9,0,0.0,1
5152,45+,13,1,0.0769,0
5152,<30,73,1,0.0137,0
5153,30-35,70,3,0.0429,0
5153,35-40,72,3,0.0417,0
5153,40-45,28,3,0.1071,0
5153,45+,24,0,0.0,0
5153,<30,98,4,0.0408,0
5154,30-35,58,6,0.1034,0
5154,35-40,69,8,0.1159,0
5154,40-45,50,5,0.1,0
5154,45+,46,8,0.1739,0
5154,<30,70,5,0.0714,0
5155,30-35,142,34,0.2394,0
5155,35-40,28,4,0.1429,0
5155,40-45,42,8,0.1905,0
5155,45+,29,5,0.1724,0
5155,<30,64,10,0.1562,0
5156,30-35,53,7,0.1321,0
5156,35-40,71,7,0.0986,0
5156,40-45,17,7,0.4118,0
5156,45+,19,4,0.2105,0
5156,<30,79,10,0.1266,0
5157,30-35,135,23,0.1704,0
5157,35-40,60,9,0.15,0
5157,40-45,9,1,0.1111,1
5157,<30,93,7,0.0753,0
5158,30-35,54,18,0.3333,0
5158,35-40,74,20,0.2703,0
5158,40-45,52,14,0.2692,0
5158,45+,60,21,0.35,0
5158,<30,92,25,0.2717,0
5160,30-35,59,14,0.2373,0
5160,35-40,64,8,0.125,0
5160,40-45,44,11,0.25,0
5160,45+,47,9,0.1915,0
5160,<30,134,26,0.194,0
5161,30-35,54,12,0.2222,0
5161,35-40,70,19,0.2714,0
5161,40-45,29,6,0.2069,0
5161,45+,38,5,0.1316,0
5161,<30,115,20,0.1739,0
5162,30-35,9,1,0.1111,1
5162,35-40,31,1,0.0323,0
5162,40-45,18,1,0.0556,0
5162,<30,47,0,0.0,0
5163,30-35,49,16,0.3265,0
5163,35-40,117,35,0.2991,0
5163,40-45,10,1,0.1,0
5163,45+,28,5,0.1786,0
5163,<30,91,20,0.2198,0
5164,30-35,17,0,0.0,0
5164,35-40,36,0,0.0,0
5164,40-45,27,0,0.0,0
5164,<30,58,3,0.0517,0
5165,30-35,71,7,0.0986,0
5165,35-40,54,8,0.1481,0
5165,40-45,39,4,0.1026,0
5165,45+,17,3,0.1765,0
5165,<30,101,7,0.0693,0
5166,30-35,94,22,0.234,0
5166,35-40,70,19,0.2714,0
5166,40-45,9,1,0.1111,1
5166,45+,23,6,0.2609,0
5166,<30,121,21,0.1736,0
5167,30-35,78,11,0.141,0
5167,35-40,26,5,0.1923,0
5167,40-45,41,6,0.1463,0
5167,45+,18,0,0.0,0
5167,<30,91,8,0.0879,0
5169,30-35,22,0,0.0,0
5169,35-40,41,2,0.0488,0
5169,40-45,17,2,0.1176,0
5169,45+,20,1,0.05,0
5169,<30,71,5,0.0704,0
5170,30-35,64,11,0.1719,0
5170,35-40,66,8,0.1212,0
5170,40-45,25,3,0.12,0
5170,45+,20,4,0.2,0
5170,<30,78,6,0.0769,0
5171,30-35,40,3,0.075,0
5171,35-40,9,1,0.1111,1
5171,40-45,6,1,0.1667,1
5171,<30,18,1,0.0556,0
5172,30-35,60,12,0.2,0
5172,35-40,52,7,0.1346,0
5172,40-45,19,3,0.1579,0
5172,45+,43,2,0.0465,0
5172,<30,114,15,0.1316,0
5173,30-35,81,13,0.1605,0
5173,35-40,68,11,0.1618,0
5173,40-45,18,5,0.2778,0
5173,45+,9,0,0.0,1
5173,<30,92,14,0.1522,0
5174,30-35,36,9,0.25,0
5174,35-40,26,3,0.1154,0
5174,40-45,19,3,0.1579,0
5174,45+,30,7,0.2333,0
5174,<30,46,6,0.1304,0
5175,30-35,61,6,0.0984,0
5175,35-40,21,4,0.1905,0
5175,40-45,35,5,0.1429,0
5175,45+,11,0,0.0,0
5175,<30,60,5,0.0833,0
5176,30-35,20,1,0.05,0
5176,35-40,34,1,0.0294,0
5176,40-45,18,2,0.1111,0
5176,45+,11,1,0.0909,0
5176,<30,55,2,0.0364,0
5177,30-35,96,2,0.0208,0
5177,35-40,26,2,0.0769,0
5177,40-45,47,4,0.0851,0
5177,45+,28,4,0.1429,0
5177,<30,117,6,0.0513,0
5178,30-35,70,2,0.0286,0
5178,35-40,38,4,0.1053,0
5178,40-45,41,5,0.122,0
5178,45+,16,1,0.0625,0
5178,<30,162,11,0.0679,0
5179,30-35,72,13,0.1806,0
5179,35-40,37,5,0.1351,0
5179,40-45,25,5,0.2,0
5179,<30,87,8,0.092,0
5180,30-35,18,3,0.1667,0
5180,35-40,48,4,0.0833,0
5180,40-45,16,1,0.0625,0
5180,45+,10,1,0.1,0
5180,<30,58,6,0.1034,0
5181,30-35,66,9,0.1364,0
5181,35-40,25,2,0.08,0
5181,40-45,25,2,0.08,0
5181,45+,19,1,0.0526,0
5181,<30,135,20,0.1481,0
5182,30-35,87,13,0.1494,0
5182,35-40,45,8,0.1778,0
5182,40-45,35,7,0.2,0
5182,45+,21,2,0.0952,0
5182,<30,78,7,0.0897,0
5183,30-35,63,8,0.127,0
5183,35-40,47,3,0.0638,0
5183,40-45,42,3,0.0714,0
5183,45+,9,0,0.0,1
5183,<30,129,12,0.093,0
5184,30-35,40,4,0.1,0
5184,35-40,31,3,0.0968,0
5184,40-45,16,1,0.0625,0
5184,<30,34,1,0.0294,0
5185,30-35,57,9,0.1579,0
5185,35-40,61,11,0.1803,0
5185,40-45,16,3,0.1875,0
5185,<30,150,23,0.1533,0
5186,30-35,33,4,0.1212,0
5186,35-40,70,8,0.1143,0
5186,40-45,9,1,0.1111,1
5186,45+,35,2,0.0571,0
5186,<30,98,7,0.0714,0
5187,30-35,50,2,0.04,0
5187,35-40,31,1,0.0323,0
5187,40-45,26,0,0.0,0
5187,45+,18,0,0.0,0
5187,<30,89,6,0.0674,0
5188,30-35,117,21,0.1795,0
5188,35-40,83,21,0.253,0
5188,40-45,36,6,0.1667,0
5188,45+,15,7,0.4667,0
5188,<30,96,22,0.2292,0
5189,30-35,92,14,0.1522,0
5189,35-40,54,8,0.1481,0
5189,40-45,20,3,0.15,0
5189,45+,39,9,0.2308,0
5189,<30,119,13,0.1092,0
5190,30-35,45,5,0.1111,0
5190,35-40,23,1,0.0435,0
5190,40-45,49,4,0.0816,0
5190,45+,41,6,0.1463,0
5190,<30,102,10,0.098,0
5191,30-35,97,29,0.299,0
5191,35-40,54,19,0.3519,0
5191,40-45,28,7,0.25,0
5191,45+,27,9,0.3333,0
5191,<30,176,49,0.2784,0
5192,30-35,56,12,0.2143,0
5192,35-40,96,17,0.1771,0
5192,40-45,18,4,0.2222,0
5192,45+,18,3,0.1667,0
5192,<30,44,4,0.0909,0
5193,30-35,69,20,0.2899,0
5193,35-40,122,35,0.2869,0
5193,40-45,48,15,0.3125,0
5193,45+,33,9,0.2727,0
5193,<30,71,15,0.2113,0
5194,30-35,47,6,0.1277,0
5194,35-40,55,3,0.0545,0
5194,40-45,14,1,0.0714,0
5194,45+,22,3,0.1364,0
5194,<30,107,16,0.1495,0
5195,30-35,73,10,0.137,0
5195,35-40,77,16,0.2078,0
5195,40-45,26,4,0.1538,0
5195,45+,9,0,0.0,1
5195,<30,80,18,0.225,0
5196,30-35,84,26,0.3095,0
5196,35-40,40,17,0.425,0
5196,40-45,40,8,0.2,0
5196,45+,44,12,0.2727,0
5196,<30,100,26,0.26,0
5197,30-35,26,6,0.2308,0
5197,35-40,36,9,0.25,0
5197,40-45,18,4,0.2222,0
5197,45+,15,4,0.2667,0
5197,<30,116,28,0.2414,0
5198,30-35,60,9,0.15,0
5198,35-40,54,7,0.1296,0
5198,40-45,19,0,0.0,0
5198,45+,41,6,0.1463,0
5198,<30,66,5,0.0758,0
5199,30-35,116,17,0.1466,0
5199,35-40,52,9,0.1731,0
5199,40-45,20,5,0.25,0
5199,45+,7,3,0.4286,1
5199,<30,61,8,0.1311,0
5200,30-35,35,0,0.0,0
5200,35-40,71,1,0.0141,0
5200,40-45,13,0,0.0,0
5200,<30,15,0,0.0,0
5201,30-35,55,6,0.1091,0
5201,35-40,25,2,0.08,0
5201,45+,32,4,0.125,0
5201,<30,65,5,0.0769,0
5203,30-35,46,3,0.0652,0
5203,35-40,58,6,0.1034,0
5203,40-45,42,6,0.1429,0
5203,45+,21,3,0.1429,0
5203,<30,106,16,0.1509,0
5204,30-35,25,0,0.0,0
5204,35-40,23,4,0.1739,0
5204,40-45,18,3,0.1667,0
5204,<30,58,3,0.0517,0
5205,30-35,61,13,0.2131,0
5205,35-40,95,17,0.1789,0
5205,40-45,28,4,0.1429,0
5205,45+,35,8,0.2286,0
5205,<30,97,15,0.1546,0
5206,30-35,83,5,0.0602,0
5206,35-40,67,7,0.1045,0
5206,<30,97,9,0.0928,0
5207,30-35,47,7,0.1489,0
5207,35-40,46,12,0.2609,0
5207,40-45,29,4,0.1379,0
5207,45+,19,1,0.0526,0
5207,<30,112,11,0.0982,0
5208,30-35,87,8,0.092,0
5208,35-40,25,0,0.0,0
5208,40-45,25,2,0.08,0
5208,45+,32,4,0.125,0
5208,<30,99,10,0.101,0
5209,30-35,56,2,0.0357,0
5209,35-40,41,0,0.0,0
5209,40-45,18,0,0.0,0
5209,45+,7,1,0.1429,1
5209,<30,67,1,0.0149,0
5210,30-35,63,10,0.1587,0
5210,35-40,53,10,0.1887,0
5210,40-45,42,6,0.1429,0
5210,45+,24,5,0.2083,0
5210,<30,78,7,0.0897,0
5211,30-35,60,2,0.0333,0
5211,35-40,83,1,0.012,0
5211,40-45,36,1,0.0278,0
5211,45+,8,0,0.0,1
5211,<30,71,3,0.0423,0
5212,30-35,83,20,0.241,0
5212,35-40,129,23,0.1783,0
5212,40-45,18,2,0.1111,0
5212,45+,13,2,0.1538,0
5212,<30,81,15,0.1852,0
5213,30-35,58,6,0.1034,0
5213,35-40,83,20,0.241,0
5213,40-45,10,3,0.3,0
5213,45+,19,6,0.3158,0
5213,<30,144,16,0.1111,0
5214,30-35,47,6,0.1277,0
5214,35-40,52,4,0.0769,0
5214,40-45,28,5,0.1786,0
5214,45+,26,4,0.1538,0
5214,<30,138,18,0.1304,0
5215,35-40,10,0,0.0,0
5215,<30,8,2,0.25,1
5216,30-35,93,34,0.3656,0
5216,35-40,78,21,0.2692,0
5216,40-45,46,9,0.1957,0
5216,45+,42,10,0.2381,0
5216,<30,131,21,0.1603,0
5217,30-35,74,19,0.2568,0
5217,35-40,45,7,0.1556,0
5217,40-45,27,8,0.2963,0
5217,45+,38,13,0.3421,0
5217,<30,133,27,0.203,0
5218,30-35,118,33,0.2797,0
5218,35-40,95,27,0.2842,0
5218,40-45,17,1,0.0588,0
5218,45+,8,2,0.25,1
5218,<30,74,11,0.1486,0
5219,30-35,48,7,0.1458,0
5219,35-40,69,13,0.1884,0
5219,40-45,17,0,0.0,0
5219,45+,31,9,0.2903,0
5219,<30,58,10,0.1724,0
5220,30-35,141,43,0.305,0
5220,35-40,73,25,0.3425,0
5220,40-45,8,2,0.25,1
5220,45+,35,11,0.3143,0
5220,<30,114,22,0.193,0
5221,30-35,90,24,0.2667,0
5221,35-40,71,20,0.2817,0
5221,40-45,54,17,0.3148,0
5221,45+,37,10,0.2703,0
5221,<30,103,30,0.2913,0
5222,30-35,130,29,0.2231,0
5222,35-40,76,15,0.1974,0
5222,40-45,48,12,0.25,0
5222,45+,23,5,0.2174,0
5222,<30,77,18,0.2338,0
5223,30-35,83,7,0.0843,0
5223,35-40,104,9,0.0865,0
5223,40-45,39,10,0.2564,0
5223,45+,21,0,0.0,0
5223,<30,81,11,0.1358,0
5224,30-35,114,29,0.2544,0
5224,35-40,57,14,0.2456,0
5224,40-45,60,17,0.2833,0
5224,45+,19,6,0.3158,0
5224,<30,98,26,0.2653,0
5226,30-35,72,12,0.1667,0
5226,35-40,36,9,0.25,0
5226,40-45,29,14,0.4828,0
5226,45+,28,3,0.1071,0
5226,<30,103,26,0.2524,0
5227,30-35,30,0,0.0,0
5227,35-40,5,1,0.2,1
5227,40-45,9,1,0.1111,1
5227,<30,8,0,0.0,1
5228,30-35,66,18,0.2727,0
5228,35-40,52,13,0.25,0
5228,40-45,15,4,0.2667,0
5228,45+,27,4,0.1481,0
5228,<30,65,13,0.2,0
5229,30-35,73,16,0.2192,0
5229,35-40,91,20,0.2198,0
5229,40-45,30,7,0.2333,0
5229,45+,21,4,0.1905,0
5229,<30,136,22,0.1618,0
5230,30-35,79,10,0.1266,0
5230,35-40,18,3,0.1667,0
5230,40-45,18,1,0.0556,0
5230,45+,27,3,0.1111,0
5230,<30,99,10,0.101,0
5231,30-35,68,12,0.1765,0
5231,35-40,44,8,0.1818,0
5231,40-45,25,5,0.2,0
