日付,場コード,レース番号,買い目,最終オッズ
20260811,01,6,1-4-3,20.9
20260811,05,3,1-2-3,11.0
20260811,05,3,1-3-2,7.3
20260811,05,3,1-3-4,6.7
20260811,05,3,1-4-3,17.3
20260811,05,3,3-1-4,17.7
20260811,06,4,1-2-3,8.3
20260811,06,4,1-2-4,11.9
20260811,06,4,1-2-5,17.3
20260811,06,4,1-3-2,8.2
20260811,06,4,1-3-4,7.1
20260811,06,4,1-3-5,9.9
20260811,06,4,1-4-2,15.1
20260811,06,4,1-4-3,12.5
20260811,06,8,1-2-4,33.2
20260811,06,8,1-4-2,14.5
20260811,06,8,1-4-3,94.8
20260811,06,8,1-4-5,15.5
20260811,06,8,4-1-2,14.3
20260811,07,10,1-2-3,7.9
20260811,07,10,1-2-4,6.0
20260811,07,10,1-3-2,12.6
20260811,07,10,1-4-2,8.1
20260811,07,10,1-4-3,17.4
20260811,07,11,1-2-3,13.0
20260811,07,11,1-3-2,8.8
20260811,07,11,1-3-4,5.1
20260811,07,11,1-4-3,15.4
20260811,07,11,3-1-4,17.8
20260811,07,6,1-2-3,39.5
20260811,07,6,1-2-4,30.9
20260811,07,6,1-2-6,9.4
20260811,07,6,1-4-2,59.8
20260811,07,6,2-1-4,46.5
20260811,08,1,1-2-3,9.1
20260811,08,1,1-2-4,10.2
20260811,08,1,1-3-2,23.0
20260811,08,1,1-4-2,11.3
20260811,08,1,2-1-3,31.0
20260811,08,11,1-2-4,11.9
20260811,08,11,1-3-2,15.0
20260811,08,11,1-3-4,8.6
20260811,08,11,1-4-2,11.4
20260811,08,11,1-4-3,8.9
20260811,08,6,1-2-3,17.7
20260811,08,6,1-3-2,10.1
20260811,08,6,1-3-4,6.6
20260811,08,6,1-4-2,34.2
20260811,08,6,1-4-3,16.8
20260811,08,8,1-4-2,9.1
20260811,08,8,1-4-3,9.6
20260811,13,5,1-2-4,11.8
20260811,13,5,1-3-4,16.5
20260811,13,5,1-4-2,8.4
20260811,13,5,1-4-3,13.2
20260811,13,5,4-1-3,59.7
20260811,15,10,1-2-3,16.4
20260811,15,10,1-2-4,13.0
20260811,15,10,1-2-5,19.2
20260811,15,10,1-3-2,42.1
20260811,15,10,1-5-2,64.7
20260811,15,11,1-2-3,6.7
20260811,15,11,1-2-4,5.8
20260811,15,11,1-3-2,8.7
20260811,15,11,1-3-4,15.8
20260811,15,11,1-4-2,11.9
20260811,15,4,1-2-3,6.5
20260811,15,4,1-3-2,6.4
20260811,15,4,1-3-4,9.8
20260811,15,4,1-3-6,14.2
20260811,15,4,1-4-3,22.0
20260811,15,6,1-2-3,5.8
20260811,15,6,1-2-4,29.2
20260811,15,6,1-2-6,10.4
20260811,15,6,1-3-2,7.1
20260811,15,6,1-6-2,20.0
20260811,15,7,1-3-4,14.6
20260811,15,7,1-4-2,12.4
20260811,15,7,1-4-3,8.6
20260811,15,7,1-4-5,6.6
20260811,15,7,4-1-3,25.9
20260811,15,8,1-2-3,10.8
20260811,15,8,1-2-4,9.7
20260811,15,8,1-2-5,5.4
20260811,15,8,1-3-2,23.4
20260811,15,8,1-5-2,10.5
20260811,15,9,1-2-3,5.3
20260811,15,9,1-2-4,4.4
20260811,15,9,1-3-2,13.5
20260811,15,9,1-4-2,13.0
20260811,15,9,2-1-4,31.0
20260811,16,11,1-2-3,3.1
20260811,16,11,1-2-5,6.9
20260811,16,11,1-3-2,7.0
20260811,16,11,1-5-2,23.2
20260811,16,11,2-1-3,18.9
20260811,16,7,1-2-3,3.6
20260811,16,7,1-2-4,14.2
20260811,16,7,1-2-5,5.1
20260811,16,7,1-3-2,8.6
20260811,16,7,2-1-3,25.1
20260811,16,9,1-2-4,9.4
20260811,16,9,1-3-4,9.4
20260811,16,9,1-4-2,11.9
20260811,16,9,1-4-3,13.1
20260811,19,1,1-2-3,5.6
20260811,19,1,1-2-4,20.7
20260811,19,1,1-2-5,8.0
20260811,19,1,1-3-2,13.0
20260811,19,1,1-5-2,19.6
20260811,19,11,1-2-3,12.5
20260811,19,11,1-2-4,5.5
20260811,19,11,1-2-5,10.7
20260811,19,11,1-4-2,9.7
20260811,19,2,1-2-3,37.6
20260811,19,2,1-2-4,24.0
20260811,19,2,1-2-5,100.5
20260811,19,2,1-3-2,51.5
20260811,19,2,1-3-4,24.6
20260811,19,2,1-4-2,28.7
20260811,19,2,1-4-3,29.8
20260811,19,5,1-2-3,7.3
20260811,19,5,1-3-2,6.0
20260811,19,5,1-3-4,10.3
20260811,19,5,1-4-3,20.5
20260811,19,5,3-1-2,29.2
20260811,19,8,1-2-3,8.4
20260811,19,8,1-3-2,6.2
20260811,19,8,1-3-4,7.2
20260811,19,8,1-4-3,30.0
20260811,19,8,3-1-2,20.8
20260811,19,9,1-2-3,9.3
20260811,19,9,1-2-4,7.9
20260811,19,9,1-3-2,14.5
20260811,19,9,1-4-2,12.1
20260811,20,1,1-2-4,8.6
20260811,20,1,1-3-2,9.2
20260811,20,1,1-3-4,14.0
20260811,20,1,1-4-2,18.7
20260811,20,1,1-4-3,29.4
20260811,20,7,1-2-3,6.3
20260811,20,7,1-2-4,10.9
20260811,20,7,1-3-2,7.3
20260811,20,7,1-3-4,6.4
20260811,20,7,1-4-2,16.6
20260811,21,1,1-2-3,6.1
20260811,21,1,1-2-4,12.6
20260811,21,1,1-3-2,6.9
20260811,21,1,1-4-2,25.2
20260811,21,10,1-2-3,3.7
20260811,21,10,1-2-4,12.6
20260811,21,10,1-2-5,7.9
20260811,21,10,1-3-2,6.6
20260811,21,10,1-5-2,23.3
20260811,21,2,1-2-4,7.6
20260811,21,2,1-4-2,4.5
20260811,21,2,1-4-3,18.3
20260811,21,2,1-4-6,7.1
20260811,21,2,4-1-2,11.9
20260811,21,7,1-2-3,7.1
20260811,21,7,1-3-2,13.1
20260811,21,7,1-3-5,17.9
20260811,21,7,1-5-3,28.6
20260811,21,7,3-1-2,127.4
20260811,21,9,1-2-3,15.1
20260811,21,9,1-2-6,9.6
20260811,21,9,1-3-2,16.8
20260811,21,9,1-3-6,9.1
20260811,21,9,1-6-3,8.5
20260811,23,1,1-2-3,4.8
20260811,23,1,1-2-4,4.8
20260811,23,1,1-4-2,10.4
20260811,23,11,1-2-3,6.7
20260811,23,11,1-2-4,5.0
20260811,23,11,1-3-2,14.9
20260811,23,11,1-4-2,10.5
20260811,23,12,1-2-3,7.2
20260811,23,12,1-2-4,7.9
20260811,23,12,1-2-5,5.7
20260811,23,12,1-3-2,19.7
20260811,23,12,1-5-2,12.1
20260811,23,2,1-2-3,6.4
20260811,23,2,1-3-2,3.5
20260811,23,2,1-3-4,4.9
20260811,23,2,1-4-3,26.0
20260811,23,2,3-1-2,14.8
20260811,23,3,1-2-3,9.4
20260811,23,3,1-3-2,9.8
20260811,23,3,1-3-5,6.0
20260811,23,3,1-5-3,8.9
20260812,01,6,1-2-3,6.7
20260812,01,6,1-2-4,5.6
20260812,01,6,1-3-2,12.3
20260812,01,6,1-3-4,14.9
20260812,01,6,2-1-3,55.0
20260812,01,7,1-2-3,16.6
20260812,01,7,1-3-2,6.7
20260812,01,7,1-3-4,10.8
20260812,01,7,1-3-5,6.1
20260812,01,7,3-1-2,15.0
20260812,01,8,1-2-5,8.0
20260812,01,8,1-5-2,7.3
20260812,01,8,1-5-3,18.5
20260812,01,8,1-5-4,25.7
20260812,02,8,1-2-4,4.8
20260812,02,8,1-2-5,9.6
20260812,02,8,1-4-2,8.3
20260812,02,8,1-5-2,25.7
20260812,02,8,2-1-4,13.8
20260812,04,2,1-2-3,6.6
20260812,04,2,1-3-2,12.5
20260812,04,2,1-3-5,11.6
20260812,04,2,1-5-3,16.9
20260812,06,4,1-2-3,7.0
20260812,06,4,1-2-4,17.1
20260812,06,4,1-3-2,8.6
20260812,06,4,1-3-4,12.2
20260812,06,4,1-4-2,31.0
20260812,06,8,1-2-4,6.7
20260812,06,8,1-4-2,6.8
20260812,06,8,1-4-3,20.3
20260812,06,8,1-4-5,10.2
20260812,06,8,4-1-2,28.4
20260812,07,10,1-2-3,6.9
20260812,07,10,1-2-4,6.4
20260812,07,10,1-3-2,14.7
20260812,07,10,1-4-2,6.7
20260812,07,10,1-4-3,9.7
20260812,07,7,1-2-3,23.5
20260812,07,7,1-3-2,11.2
20260812,07,7,1-3-4,3.4
20260812,07,7,1-4-3,12.6
20260812,07,7,3-1-4,7.3
20260812,07,9,1-3-5,7.0
20260812,07,9,1-5-2,11.4
20260812,07,9,1-5-3,6.3
20260812,07,9,3-1-5,46.7
20260812,07,9,5-1-3,19.0
20260812,08,1,1-2-3,5.5
20260812,08,1,1-2-4,7.0
20260812,08,1,1-3-2,12.6
20260812,08,1,1-3-4,21.5
20260812,08,1,2-1-3,13.9
20260812,08,2,1-2-3,5.6
20260812,08,2,1-2-6,5.8
20260812,08,2,1-3-2,11.3
20260812,08,5,1-2-3,9.2
20260812,08,5,1-3-2,7.0
20260812,08,5,1-3-5,3.4
20260812,08,5,1-5-3,6.7
20260812,08,6,1-2-3,20.7
20260812,08,6,1-2-5,12.6
20260812,08,6,1-3-2,18.5
20260812,08,6,1-3-4,37.0
20260812,08,6,1-3-5,8.9
20260812,08,6,1-5-2,15.9
20260812,08,6,1-5-3,11.4
20260812,13,10,1-2-4,26.7
20260812,13,10,1-3-2,14.7
20260812,13,10,1-3-4,5.4
20260812,13,10,1-4-2,22.2
20260812,13,10,1-4-3,7.9
20260812,13,6,1-3-2,32.3
20260812,13,6,1-3-5,8.5
20260812,13,6,1-3-6,4.0
20260812,13,6,1-6-3,11.2
20260812,13,6,3-1-6,6.9
20260812,13,8,1-2-3,33.8
20260812,13,8,1-3-2,19.2
20260812,13,8,1-3-4,24.4
20260812,13,8,1-3-5,9.3
20260812,13,8,1-3-6,5.3
20260812,16,8,1-2-3,6.0
20260812,16,8,1-2-4,24.6
20260812,16,8,1-2-6,7.4
20260812,16,8,1-3-2,10.8
20260812,16,8,1-6-2,22.5
20260812,16,9,1-2-3,8.0
20260812,16,9,1-3-2,6.6
20260812,16,9,1-3-4,5.8
20260812,16,9,1-4-2,17.0
20260812,16,9,1-4-3,11.4
20260812,19,1,1-2-3,7.6
20260812,19,1,1-2-4,16.4
20260812,19,1,1-3-2,8.2
20260812,19,1,1-3-4,17.5
20260812,19,1,2-1-3,53.4
20260812,19,5,1-2-3,8.7
20260812,19,5,1-3-2,8.2
20260812,19,5,1-3-4,4.4
20260812,19,5,1-4-2,23.3
20260812,19,5,1-4-3,11.1
20260812,19,7,1-2-3,
20260812,19,7,1-2-4,19.4
20260812,19,7,1-2-6,7.0
20260812,19,7,1-3-2,
20260812,19,7,1-3-4,
20260812,19,7,1-4-2,28.8
20260812,19,7,1-6-2,10.2
20260812,19,8,1-2-3,5.7
20260812,19,8,1-3-2,4.6
20260812,19,8,1-3-4,8.4
20260812,19,8,1-3-5,6.4
20260812,19,8,3-1-2,21.2
20260812,20,3,1-2-3,12.6
20260812,20,3,1-3-2,11.2
20260812,20,3,1-3-5,7.0
20260812,20,3,1-5-3,7.9
20260812,20,4,1-2-4,5.7
20260812,20,4,1-3-4,10.2
20260812,20,4,1-4-2,6.0
20260812,20,4,1-4-3,9.1
20260812,20,4,4-1-2,33.4
20260812,20,6,1-2-4,8.3
20260812,20,6,1-3-2,27.3
20260812,20,6,1-3-4,14.0
20260812,20,6,1-4-2,7.4
20260812,20,6,1-4-3,11.6
20260812,20,7,1-2-3,7.3
20260812,20,7,1-3-2,10.4
20260812,20,7,1-3-4,12.4
20260812,20,7,1-4-2,10.3
20260812,20,7,1-4-3,18.1
20260812,20,9,1-2-3,4.4
20260812,20,9,1-2-4,3.8
20260812,21,1,1-2-3,15.3
20260812,21,1,1-3-2,17.9
20260812,21,1,1-3-4,9.6
20260812,21,1,1-4-3,9.1
20260812,21,2,1-2-4,17.6
20260812,21,2,1-3-2,36.1
20260812,21,2,1-3-4,13.6
20260812,21,2,1-4-2,12.7
20260812,21,2,1-4-3,11.7
20260812,21,5,1-2-3,23.9
20260812,21,5,1-2-4,5.3
20260812,21,5,1-2-6,8.5
20260812,21,5,1-4-2,7.7
20260812,21,5,1-6-2,17.0
20260812,22,1,1-2-3,5.0
20260812,22,1,1-3-2,7.0
20260812,22,1,1-3-4,11.7
20260812,22,1,1-4-2,16.5
20260812,22,1,1-4-3,21.3
20260812,22,4,1-2-3,7.1
20260812,22,4,1-2-5,6.8
20260812,22,4,1-3-2,13.5
20260812,22,4,1-5-2,16.4
20260812,22,4,2-1-3,16.3
20260812,23,1,1-2-4,5.3
20260812,23,1,1-4-2,6.7
20260812,23,1,1-4-3,18.4
20260812,23,1,1-4-5,6.6
20260812,23,3,1-2-3,17.9
20260812,23,3,1-2-5,8.9
20260812,23,3,1-3-5,8.0
20260812,23,3,1-5-2,6.5
20260812,23,3,1-5-3,6.0
20260812,24,10,1-2-3,14.6
20260812,24,10,1-3-2,9.6
20260812,24,10,1-3-4,21.3
20260812,24,10,1-3-5,6.6
20260812,24,10,1-5-3,17.1
20260812,24,11,1-2-3,10.9
20260812,24,11,1-2-4,7.1
20260812,24,11,1-2-5,5.0
20260812,24,11,1-2-6,13.1
20260812,24,11,1-4-2,21.0
20260812,24,5,1-2-3,11.9
20260812,24,5,1-2-4,13.7
20260812,24,5,1-2-5,22.1
20260812,24,5,1-3-2,15.2
20260812,24,5,1-3-4,18.1
20260812,24,5,1-4-2,21.2
20260812,24,5,1-4-3,25.8
20260812,24,7,1-3-2,2.6
20260812,24,7,1-3-4,5.5
20260813,01,6,1-2-4,11.7
20260813,01,6,1-3-2,7.7
20260813,01,6,1-3-4,6.4
20260813,01,6,1-4-2,10.9
20260813,01,6,1-4-3,9.6
20260813,06,10,1-2-3,13.4
20260813,06,10,1-2-4,15.8
20260813,06,10,1-2-5,5.6
20260813,06,10,1-5-2,8.0
20260813,06,12,1-2-3,16.3
20260813,06,12,1-2-4,6.0
20260813,06,12,1-3-2,29.5
20260813,06,12,1-4-2,8.1
20260813,06,4,1-2-3,3.8
20260813,06,4,1-2-4,4.6
20260813,06,4,1-2-5,13.8
20260813,06,4,1-3-2,8.3
20260813,06,4,1-4-2,11.5
20260813,07,11,1-2-3,10.1
20260813,07,11,1-3-2,4.7
20260813,07,11,1-3-4,15.0
20260813,07,11,1-3-5,4.0
20260813,07,11,3-1-2,41.6
20260813,07,9,1-4-2,20.1
20260813,07,9,1-4-3,26.2
20260813,07,9,1-4-5,6.8
20260813,07,9,1-4-6,4.9
20260813,07,9,1-5-4,14.7
20260813,08,1,1-2-3,14.7
20260813,08,1,1-2-4,9.6
20260813,08,1,1-3-2,19.7
20260813,08,1,1-4-2,13.0
20260813,08,1,1-4-3,25.4
20260813,08,11,1-2-3,8.3
20260813,08,11,1-2-4,19.5
20260813,08,11,1-2-5,3.6
20260813,08,11,1-4-2,52.8
20260813,08,11,1-5-2,4.2
20260813,08,6,1-2-3,4.3
20260813,08,6,1-3-2,5.2
20260813,08,6,1-3-4,22.3
20260813,08,6,1-3-5,4.9
20260813,08,6,3-1-2,40.5
20260813,08,8,1-2-3,9.1
20260813,08,8,1-2-5,4.5
20260813,08,8,1-3-2,26.0
20260813,08,8,1-5-2,9.8
20260813,08,8,2-1-5,11.9
20260813,13,2,1-2-3,11.7
20260813,13,2,1-2-4,16.7
20260813,13,2,1-2-5,8.2
20260813,13,2,1-4-2,23.2
20260813,13,2,1-5-2,12.0
20260813,13,3,1-2-4,5.3
20260813,13,3,1-3-4,9.5
20260813,13,3,1-4-2,5.1
20260813,13,3,1-4-3,8.2
20260813,13,3,4-1-2,20.3
20260813,13,4,1-2-3,3.5
20260813,13,4,1-3-2,3.4
20260813,13,4,1-3-5,9.9
20260813,13,4,2-1-3,20.2
20260813,13,4,3-1-2,14.7
20260813,13,5,1-2-3,2.6
20260813,13,5,1-2-5,7.4
20260813,13,5,1-3-2,9.7
20260813,13,5,2-1-3,6.5
20260813,13,5,3-1-2,49.3
20260813,13,6,1-2-3,7.4
20260813,13,6,1-3-2,6.7
20260813,13,6,1-3-5,8.1
20260813,13,6,1-5-3,21.8
20260813,13,6,3-1-2,33.6
20260813,13,8,1-2-3,13.7
20260813,13,8,1-2-4,13.1
20260813,13,8,1-3-4,7.0
20260813,13,8,1-4-2,13.7
20260813,13,8,1-4-3,9.7
20260813,16,1,1-2-3,14.9
20260813,16,1,1-3-2,11.6
20260813,16,1,1-3-4,16.8
20260813,16,1,1-3-5,9.9
20260813,16,1,1-4-3,32.4
20260813,16,10,1-2-3,5.9
20260813,16,10,1-2-4,10.8
20260813,16,10,1-2-5,10.7
20260813,16,10,1-3-2,7.6
20260813,16,10,1-5-2,23.6
20260813,16,6,1-2-3,7.3
20260813,16,6,1-3-2,6.3
20260813,16,6,1-3-4,6.7
20260813,16,6,1-4-2,22.4
20260813,16,6,1-4-3,17.0
20260813,16,7,1-2-3,11.1
20260813,16,7,1-2-4,25.1
20260813,16,7,1-2-6,11.9
20260813,16,7,1-3-2,13.3
20260813,16,7,1-3-4,36.0
20260813,16,7,1-3-6,21.3
20260813,16,7,1-4-2,48.6
20260813,16,7,1-6-2,20.9
20260813,16,9,1-3-2,13.5
20260813,16,9,1-3-4,13.7
20260813,16,9,1-3-5,16.4
20260813,16,9,1-3-6,6.6
20260813,16,9,1-4-3,29.2
20260813,16,9,1-5-3,43.5
20260813,16,9,1-6-3,12.1
20260813,19,1,1-2-3,14.1
20260813,19,1,1-2-4,14.3
20260813,19,1,1-2-5,96.7
20260813,19,1,1-3-2,21.8
20260813,19,1,1-3-4,26.8
20260813,19,1,1-4-2,21.3
20260813,19,1,1-4-3,39.9
20260813,19,5,1-2-5,10.6
20260813,19,5,1-4-5,10.6
20260813,19,5,1-5-2,14.6
20260813,19,5,1-5-4,13.2
20260813,19,5,1-5-6,15.4
20260813,19,9,1-2-3,61.0
20260813,19,9,1-2-4,28.9
20260813,19,9,1-3-2,81.0
20260813,19,9,1-3-4,43.3
20260813,19,9,1-3-6,42.5
20260813,19,9,1-4-2,27.0
20260813,19,9,1-4-3,46.6
20260813,21,7,1-2-3,41.7
20260813,21,7,1-2-4,6.5
20260813,21,7,1-2-5,9.0
20260813,21,7,1-4-2,10.5
20260813,21,7,1-5-2,19.1
20260813,22,1,1-2-3,5.2
20260813,22,1,1-2-4,7.1
20260813,22,1,1-3-2,6.9
20260813,22,1,1-3-4,8.0
20260813,22,1,1-4-2,11.4
20260813,22,8,1-2-4,28.0
20260813,22,8,1-2-6,11.9
20260813,22,8,1-3-4,131.6
20260813,22,8,1-4-2,44.9
20260813,22,8,1-4-3,91.3
20260813,22,8,1-4-6,15.5
20260813,22,8,1-6-2,4.7
20260813,22,8,1-6-4,5.5
20260813,22,9,1-2-3,7.4
20260813,22,9,1-2-5,8.3
20260813,22,9,1-3-2,17.6
20260813,22,9,1-5-2,13.0
20260813,23,1,1-2-3,17.1
20260813,23,1,1-2-4,21.9
20260813,23,1,1-3-2,8.9
20260813,23,1,1-3-4,4.0
20260813,23,1,1-3-5,14.6
20260813,23,1,1-3-6,9.4
20260813,23,1,1-4-2,16.9
20260813,23,1,1-4-3,7.0
20260813,23,4,1-3-4,42.2
20260813,23,4,1-4-2,35.3
20260813,23,4,1-4-3,38.3
20260813,23,4,1-4-6,11.7
20260813,23,4,1-6-4,8.5
20260813,23,9,1-2-4,37.7
20260813,23,9,1-2-5,71.3
20260813,23,9,1-2-6,16.8
20260813,23,9,1-4-2,44.8
20260813,23,9,1-6-2,18.0
20260813,24,1,1-2-3,3.1
20260813,24,1,1-2-4,12.5
20260813,24,1,1-3-2,9.3
20260813,24,1,2-1-3,5.0
20260813,24,1,3-1-2,33.9
20260813,24,11,1-2-3,20.5
20260813,24,11,1-2-4,10.8
20260813,24,11,1-2-5,8.2
20260813,24,11,1-3-2,27.9
20260813,24,11,1-5-2,11.5
20260813,24,12,1-2-3,7.9
20260813,24,12,1-2-4,10.9
20260813,24,12,1-2-5,10.9
20260813,24,12,1-3-2,13.3
20260813,24,12,1-4-2,18.5
20260813,24,7,1-2-3,4.6
20260813,24,7,1-2-4,3.8
20260813,24,7,1-3-2,11.7
20260813,24,7,1-4-2,8.8
20260813,24,7,2-1-4,11.5
20260813,24,9,1-2-6,12.6
20260813,24,9,1-3-6,56.9
20260813,24,9,1-4-6,6.6
20260813,24,9,1-5-6,22.0
20260813,24,9,1-6-2,9.2
20260813,24,9,1-6-3,34.7
20260813,24,9,1-6-4,7.7
20260813,24,9,1-6-5,11.0
20260814,01,6,1-2-3,35.9
20260814,01,6,1-2-4,75.6
20260814,01,6,1-3-2,19.7
20260814,01,6,1-3-4,8.7
20260814,01,6,1-3-6,5.9
20260814,01,6,1-4-2,78.2
20260814,01,6,1-4-3,24.9
20260814,01,6,1-6-3,6.3
20260814,01,8,1-2-3,17.3
20260814,01,8,1-3-2,15.8
20260814,01,8,1-3-4,13.0
20260814,01,8,1-3-5,6.4
20260814,01,8,1-5-3,8.1
20260814,03,9,1-2-3,11.0
20260814,03,9,1-2-5,10.6
20260814,03,9,1-2-6,21.3
20260814,03,9,1-3-2,12.0
20260814,03,9,1-5-2,14.7
20260814,04,2,1-2-4,12.6
20260814,04,2,1-3-2,29.2
20260814,04,2,1-3-4,15.0
20260814,04,2,1-4-2,5.8
20260814,04,2,1-4-3,9.0
20260814,06,10,1-2-3,15.8
20260814,06,10,1-3-2,12.3
20260814,06,10,1-3-4,6.0
20260814,06,10,1-4-3,10.3
20260814,06,4,1-2-3,8.5
20260814,06,4,1-2-4,14.4
20260814,06,4,1-2-5,12.3
20260814,06,4,1-3-2,9.2
20260814,06,4,1-3-4,11.9
20260814,06,4,1-3-5,9.1
20260814,06,4,1-4-2,25.6
20260814,06,4,1-4-3,23.0
20260814,07,1,1-2-4,9.6
20260814,07,1,1-3-4,10.9
20260814,07,1,1-4-2,10.6
20260814,07,1,1-4-3,12.0
20260814,07,1,4-1-2,25.3
20260814,07,7,1-2-3,13.5
20260814,07,7,1-3-2,7.7
20260814,07,7,1-3-4,4.1
20260814,07,7,1-4-3,11.1
20260814,07,7,3-1-2,32.3
20260814,07,9,1-2-3,7.5
20260814,07,9,1-2-4,4.4
20260814,07,9,1-3-2,17.4
20260814,07,9,1-4-2,8.2
20260814,07,9,1-4-3,18.6
20260814,08,1,1-2-4,22.9
20260814,08,1,1-3-2,18.1
20260814,08,1,1-3-4,5.8
20260814,08,1,1-4-2,13.3
20260814,08,1,1-4-3,8.6
20260814,08,12,1-2-3,4.5
20260814,08,12,1-2-4,11.6
20260814,08,12,1-2-5,10.7
20260814,08,12,1-3-2,5.0
20260814,08,12,1-4-2,28.5
20260814,08,7,1-2-3,46.4
20260814,08,7,1-2-4,29.6
20260814,08,7,1-3-2,42.5
20260814,08,7,1-4-2,22.8
20260814,08,7,1-4-3,17.1
20260814,10,1,1-2-3,4.4
20260814,10,1,1-2-4,4.0
20260814,10,1,1-4-2,13.2
20260814,10,2,1-2-3,6.3
20260814,10,2,1-2-4,4.6
20260814,10,2,1-3-2,15.1
20260814,10,2,1-4-2,19.0
20260814,10,2,2-1-4,13.3
20260814,10,3,1-3-2,15.5
20260814,10,3,1-3-4,4.0
20260814,10,3,1-3-5,6.3
20260814,10,3,1-4-3,8.8
20260814,10,3,3-1-4,18.2
20260814,12,10,1-2-4,18.4
20260814,12,10,1-4-2,9.2
20260814,12,10,1-4-5,4.7
20260814,12,10,2-1-4,108.3
20260814,12,10,4-1-2,27.1
20260814,12,5,1-2-3,5.5
20260814,12,5,1-2-4,13.0
20260814,12,5,1-3-2,8.0
20260814,12,5,1-4-2,27.8
20260814,13,1,1-2-3,20.1
20260814,13,1,1-2-4,9.0
20260814,13,1,1-2-5,10.9
20260814,13,1,1-4-2,13.1
20260814,13,1,1-5-2,17.2
20260814,13,8,1-2-3,23.3
20260814,13,8,1-3-2,14.1
20260814,13,8,1-3-4,4.4
20260814,13,8,1-3-6,9.4
20260814,13,8,1-4-3,8.8
20260814,17,4,1-2-3,9.2
20260814,17,4,1-2-4,8.6
20260814,17,4,1-3-2,10.4
20260814,17,4,1-3-4,6.9
20260814,17,4,1-4-3,9.0
20260814,17,8,1-2-3,10.4
20260814,17,8,1-3-2,10.8
20260814,17,8,1-3-6,8.1
20260814,17,8,2-1-3,70.3
20260814,17,8,3-1-2,65.4
20260814,19,10,1-2-3,8.4
20260814,19,10,1-2-4,5.3
20260814,19,10,1-2-6,7.9
20260814,19,10,1-3-2,12.1
20260814,19,10,1-4-2,8.3
20260814,19,4,1-2-3,14.1
20260814,19,4,1-3-2,12.7
20260814,19,4,1-3-5,5.8
20260814,19,4,1-5-3,9.9
20260814,19,5,1-2-3,4.4
20260814,19,5,1-2-4,8.6
20260814,19,5,1-2-5,6.8
20260814,19,5,1-3-2,7.5
20260814,19,5,2-1-3,30.1
20260814,19,7,1-3-4,11.9
20260814,19,7,1-3-5,5.3
20260814,19,7,1-5-2,12.6
20260814,19,7,1-5-3,6.2
20260814,19,7,1-5-4,13.7
20260814,21,1,1-2-3,3.5
20260814,21,1,1-2-4,5.2
20260814,21,1,1-3-2,6.4
20260814,21,1,1-3-4,9.3
20260814,21,1,1-4-3,16.7
20260814,22,1,1-2-3,10.2
20260814,22,1,1-2-4,5.2
20260814,22,1,1-3-2,16.1
20260814,22,1,1-3-4,17.6
20260814,22,1,1-4-2,7.3
20260814,23,1,1-2-3,5.8
20260814,23,1,1-2-4,10.1
20260814,23,1,1-3-2,6.4
20260814,23,1,1-4-2,18.9
20260814,23,11,1-2-3,2.6
20260814,23,11,1-2-4,6.1
20260814,23,11,1-2-5,9.8
20260814,23,11,1-3-2,7.0
20260814,23,11,2-1-3,23.0
20260814,23,2,1-2-3,7.0
20260814,23,2,1-2-4,6.5
20260814,23,2,1-2-5,13.6
20260814,23,2,1-3-2,11.9
20260814,23,6,1-2-3,37.4
20260814,23,6,1-2-4,20.6
20260814,23,6,1-3-2,50.7
20260814,23,6,1-3-4,32.7
20260814,23,6,1-4-2,24.9
20260814,23,6,1-4-3,34.1
20260814,23,6,1-4-6,10.6
20260814,23,7,1-2-3,21.3
20260814,23,7,1-2-4,20.6
20260814,23,7,1-2-6,17.5
20260814,23,7,1-3-2,20.4
20260814,23,7,1-4-2,23.5
20260814,23,8,1-2-3,9.1
20260814,23,8,1-2-4,16.5
20260814,23,8,1-2-5,6.8
20260814,23,8,1-3-2,14.4
20260814,23,8,1-5-2,11.0
20260814,24,10,1-2-3,5.7
20260814,24,10,1-2-5,5.2
20260814,24,10,1-3-2,13.2
20260814,24,10,1-5-2,8.9
20260814,24,11,1-2-3,20.8
20260814,24,11,1-2-4,9.3
20260814,24,11,1-3-4,18.1
20260814,24,11,1-4-2,8.8
20260814,24,11,1-4-3,18.5
20260814,24,4,1-2-4,20.3
20260814,24,4,1-3-4,6.7
20260814,24,4,1-4-2,18.9
20260814,24,4,1-4-3,9.0
20260814,24,4,4-1-2,66.1
20260814,24,6,1-2-4,7.7
20260814,24,6,1-4-2,5.9
20260814,24,6,1-4-3,76.3
20260814,24,6,2-1-4,22.8
20260814,24,6,4-1-2,13.3
20260815,01,1,1-2-3,15.4
20260815,01,1,1-3-2,10.6
20260815,01,1,1-3-4,9.4
20260815,01,1,1-4-3,26.1
20260815,01,1,3-1-2,15.9
20260815,01,10,1-2-3,5.9
20260815,01,10,1-2-4,5.9
20260815,01,10,1-2-5,7.1
20260815,01,10,1-3-2,9.8
20260815,01,10,1-5-2,15.3
20260815,01,12,1-2-4,6.6
20260815,01,12,1-4-2,7.0
20260815,01,12,1-4-3,26.8
20260815,01,12,2-1-4,23.3
20260815,01,12,4-1-2,24.1
20260815,01,6,1-2-3,3.6
20260815,01,6,1-2-4,10.4
20260815,01,6,1-3-2,6.2
20260815,01,7,1-2-3,4.9
20260815,01,7,1-2-4,45.0
