racer_id,stadium_number,entry_course_actual,races,wins,win_rate,low_sample
5154,7,4,2,0,0.0,1
5154,7,5,4,0,0.0,1
5154,7,6,4,0,0.0,1
5154,8,1,2,2,1.0,1
5154,8,2,3,0,0.0,1
5154,8,3,1,1,1.0,1
5154,8,4,4,0,0.0,1
5154,8,5,2,0,0.0,1
5154,8,6,4,0,0.0,1
5154,9,1,1,0,0.0,1
5154,9,2,2,0,0.0,1
5154,9,3,2,0,0.0,1
5154,9,4,1,0,0.0,1
5154,9,5,2,0,0.0,1
5154,9,6,1,0,0.0,1
5155,10,1,3,3,1.0,1
5155,10,2,1,0,0.0,1
5155,10,3,3,1,0.3333,1
5155,10,4,1,1,1.0,1
5155,10,5,1,0,0.0,1
5155,10,6,2,0,0.0,1
5155,11,1,2,0,0.0,1
5155,11,2,2,0,0.0,1
5155,11,3,1,1,1.0,1
5155,11,4,2,0,0.0,1
5155,11,5,1,0,0.0,1
5155,11,6,2,0,0.0,1
5155,12,1,1,0,0.0,1
5155,12,2,1,0,0.0,1
5155,12,3,2,0,0.0,1
5155,12,4,2,0,0.0,1
5155,12,5,2,0,0.0,1
5155,12,6,1,0,0.0,1
5155,13,1,3,2,0.6667,1
5155,13,2,3,2,0.6667,1
5155,13,3,6,0,0.0,1
5155,13,4,3,0,0.0,1
5155,13,5,6,1,0.1667,1
5155,13,6,3,0,0.0,1
5155,15,1,2,1,0.5,1
5155,15,2,2,0,0.0,1
5155,15,3,4,0,0.0,1
5155,15,4,3,0,0.0,1
5155,15,5,2,0,0.0,1
5155,15,6,3,0,0.0,1
5155,16,1,3,0,0.0,1
5155,16,2,2,0,0.0,1
5155,16,3,4,0,0.0,1
5155,16,4,2,0,0.0,1
5155,16,5,3,0,0.0,1
5155,16,6,3,1,0.3333,1
5155,17,1,4,2,0.5,1
5155,17,2,2,0,0.0,1
5155,17,3,3,0,0.0,1
5155,17,4,3,0,0.0,1
5155,17,5,2,0,0.0,1
5155,17,6,4,1,0.25,1
5155,18,1,3,2,0.6667,1
5155,18,2,6,2,0.3333,1
5155,18,3,6,4,0.6667,1
5155,18,4,3,1,0.3333,1
5155,18,5,3,0,0.0,1
5155,18,6,6,1,0.1667,1
5155,19,1,1,0,0.0,1
5155,19,2,2,0,0.0,1
5155,19,3,2,1,0.5,1
5155,19,4,2,1,0.5,1
5155,19,5,2,0,0.0,1
5155,2,1,2,1,0.5,1
5155,2,2,2,1,0.5,1
5155,2,3,3,0,0.0,1
5155,2,4,3,0,0.0,1
5155,2,5,1,0,0.0,1
5155,2,6,3,0,0.0,1
5155,20,1,4,1,0.25,1
5155,20,2,4,1,0.25,1
5155,20,3,4,0,0.0,1
5155,20,4,4,0,0.0,1
5155,20,5,5,0,0.0,1
5155,20,6,5,0,0.0,1
5155,21,1,3,2,0.6667,1
5155,21,2,5,0,0.0,1
5155,21,3,4,1,0.25,1
5155,21,4,4,0,0.0,1
5155,21,5,4,1,0.25,1
5155,21,6,1,0,0.0,1
5155,22,1,4,2,0.5,1
5155,22,2,6,1,0.1667,1
5155,22,3,3,1,0.3333,1
5155,22,4,4,1,0.25,1
5155,22,5,4,1,0.25,1
5155,22,6,4,0,0.0,1
5155,23,1,4,2,0.5,1
5155,23,2,3,0,0.0,1
5155,23,3,4,2,0.5,1
5155,23,4,2,0,0.0,1
5155,23,5,4,0,0.0,1
5155,23,6,3,0,0.0,1
5155,24,1,4,2,0.5,1
5155,24,2,2,1,0.5,1
5155,24,3,3,0,0.0,1
5155,24,4,4,0,0.0,1
5155,24,5,3,1,0.3333,1
5155,24,6,2,0,0.0,1
5155,3,4,1,1,1.0,1
5155,3,5,1,0,0.0,1
5155,3,6,1,0,0.0,1
5155,6,1,2,1,0.5,1
5155,6,2,1,0,0.0,1
5155,6,3,1,0,0.0,1
5155,6,4,2,0,0.0,1
5155,6,5,2,1,0.5,1
5155,6,6,2,0,0.0,1
5155,7,1,2,2,1.0,1
5155,7,2,1,0,0.0,1
5155,7,3,2,0,0.0,1
5155,7,4,2,1,0.5,1
5155,7,5,2,0,0.0,1
5155,7,6,1,0,0.0,1
5155,8,1,2,0,0.0,1
5155,8,2,1,0,0.0,1
5155,8,3,1,0,0.0,1
5155,8,4,2,1,0.5,1
5155,8,5,2,0,0.0,1
5155,8,6,2,0,0.0,1
5155,9,1,2,1,0.5,1
5155,9,2,2,1,0.5,1
5155,9,3,3,1,0.3333,1
5155,9,4,2,1,0.5,1
5155,9,5,1,0,0.0,1
5155,9,6,1,0,0.0,1
5156,1,1,2,1,0.5,1
5156,1,2,3,0,0.0,1
5156,1,3,5,2,0.4,1
5156,1,4,3,1,0.3333,1
5156,1,5,3,1,0.3333,1
5156,1,6,2,0,0.0,1
5156,10,1,8,4,0.5,1
5156,10,2,7,1,0.1429,1
5156,10,3,9,3,0.3333,1
5156,10,4,7,1,0.1429,1
5156,10,5,8,0,0.0,1
5156,10,6,7,0,0.0,1
5156,11,1,2,0,0.0,1
5156,11,2,1,0,0.0,1
5156,11,3,3,1,0.3333,1
5156,11,4,2,1,0.5,1
5156,11,5,1,0,0.0,1
5156,11,6,2,0,0.0,1
5156,12,1,1,1,1.0,1
5156,12,2,1,0,0.0,1
5156,12,3,2,1,0.5,1
5156,12,5,2,0,0.0,1
5156,12,6,2,0,0.0,1
5156,13,1,1,0,0.0,1
5156,13,2,1,0,0.0,1
5156,13,3,1,0,0.0,1
5156,13,4,2,0,0.0,1
5156,13,5,1,0,0.0,1
5156,13,6,1,0,0.0,1
5156,15,1,1,1,1.0,1
5156,15,2,2,0,0.0,1
5156,15,3,2,0,0.0,1
5156,15,4,1,0,0.0,1
5156,15,5,2,0,0.0,1
5156,15,6,1,0,0.0,1
5156,18,1,1,0,0.0,1
5156,18,2,1,0,0.0,1
5156,18,3,2,0,0.0,1
5156,18,4,3,1,0.3333,1
5156,18,5,1,0,0.0,1
5156,18,6,1,0,0.0,1
5156,19,1,1,1,1.0,1
5156,19,2,2,1,0.5,1
5156,19,3,1,1,1.0,1
5156,19,5,1,1,1.0,1
5156,19,6,3,0,0.0,1
5156,21,2,2,0,0.0,1
5156,21,3,1,0,0.0,1
5156,21,4,1,0,0.0,1
5156,21,5,2,0,0.0,1
5156,21,6,2,0,0.0,1
5156,22,1,1,0,0.0,1
5156,22,2,2,0,0.0,1
5156,22,3,1,0,0.0,1
5156,22,4,2,0,0.0,1
5156,22,5,1,0,0.0,1
5156,22,6,2,0,0.0,1
5156,24,1,1,0,0.0,1
5156,24,2,2,0,0.0,1
5156,24,3,1,0,0.0,1
5156,24,4,2,1,0.5,1
5156,24,5,1,0,0.0,1
5156,24,6,1,0,0.0,1
5156,3,1,1,0,0.0,1
5156,3,2,2,1,0.5,1
5156,3,3,2,0,0.0,1
5156,3,4,2,0,0.0,1
5156,3,5,2,0,0.0,1
5156,3,6,1,0,0.0,1
5156,4,1,3,1,0.3333,1
5156,4,2,3,0,0.0,1
5156,4,3,3,0,0.0,1
5156,4,4,2,0,0.0,1
5156,4,5,4,0,0.0,1
5156,4,6,2,0,0.0,1
5156,6,1,3,2,0.6667,1
5156,6,2,6,1,0.1667,1
5156,6,3,5,2,0.4,1
5156,6,4,3,0,0.0,1
5156,6,5,4,0,0.0,1
5156,6,6,5,0,0.0,1
5156,7,2,4,0,0.0,1
5156,7,3,2,0,0.0,1
5156,7,4,1,0,0.0,1
5156,7,5,2,0,0.0,1
5156,7,6,2,0,0.0,1
5156,8,1,3,1,0.3333,1
5156,8,2,4,0,0.0,1
5156,8,3,2,0,0.0,1
5156,8,4,2,0,0.0,1
5156,8,5,3,1,0.3333,1
5156,8,6,2,0,0.0,1
5156,9,1,2,0,0.0,1
5156,9,2,4,0,0.0,1
5156,9,3,3,1,0.3333,1
5156,9,4,3,0,0.0,1
5156,9,5,4,0,0.0,1
5156,9,6,2,0,0.0,1
5157,10,1,2,0,0.0,1
5157,10,2,4,0,0.0,1
5157,10,3,3,1,0.3333,1
5157,10,4,3,0,0.0,1
5157,10,5,4,0,0.0,1
5157,10,6,2,0,0.0,1
5157,11,1,14,9,0.6429,0
5157,11,2,11,2,0.1818,0
5157,11,3,17,2,0.1176,0
5157,11,4,12,2,0.1667,0
5157,11,5,12,2,0.1667,0
5157,11,6,11,0,0.0,0
5157,12,1,2,2,1.0,1
5157,12,2,4,1,0.25,1
5157,12,3,2,0,0.0,1
5157,12,4,1,0,0.0,1
5157,12,5,5,0,0.0,1
5157,12,6,4,0,0.0,1
5157,13,1,1,1,1.0,1
5157,13,2,1,0,0.0,1
5157,13,3,1,0,0.0,1
5157,13,4,1,0,0.0,1
5157,13,5,1,0,0.0,1
5157,13,6,1,0,0.0,1
5157,14,1,1,0,0.0,1
5157,14,2,2,0,0.0,1
5157,14,3,1,0,0.0,1
5157,14,4,2,0,0.0,1
5157,14,5,1,0,0.0,1
5157,14,6,2,0,0.0,1
5157,15,1,3,1,0.3333,1
5157,15,2,4,0,0.0,1
5157,15,3,3,0,0.0,1
5157,15,4,2,0,0.0,1
5157,15,5,4,0,0.0,1
5157,15,6,3,0,0.0,1
5157,16,1,1,0,0.0,1
5157,16,2,1,0,0.0,1
5157,16,3,2,0,0.0,1
5157,16,4,3,0,0.0,1
5157,16,5,2,0,0.0,1
5157,17,1,3,1,0.3333,1
5157,17,2,2,0,0.0,1
5157,17,3,1,1,1.0,1
5157,17,4,1,0,0.0,1
5157,17,5,1,0,0.0,1
5157,17,6,3,0,0.0,1
5157,19,1,2,2,1.0,1
5157,19,2,2,0,0.0,1
5157,19,3,4,1,0.25,1
5157,19,4,4,0,0.0,1
5157,19,5,2,0,0.0,1
5157,19,6,2,0,0.0,1
5157,2,1,2,0,0.0,1
5157,2,2,1,1,1.0,1
5157,2,4,1,0,0.0,1
5157,2,5,1,0,0.0,1
5157,2,6,2,0,0.0,1
5157,20,1,1,1,1.0,1
5157,20,2,5,0,0.0,1
5157,20,3,4,0,0.0,1
5157,20,4,2,1,0.5,1
5157,20,5,3,0,0.0,1
5157,20,6,3,1,0.3333,1
5157,21,2,2,0,0.0,1
5157,21,3,1,0,0.0,1
5157,21,4,3,0,0.0,1
5157,21,5,2,0,0.0,1
5157,21,6,1,0,0.0,1
5157,24,1,1,1,1.0,1
5157,24,2,1,1,1.0,1
5157,24,3,1,0,0.0,1
5157,24,4,1,0,0.0,1
5157,24,5,1,0,0.0,1
5157,24,6,1,0,0.0,1
5157,3,1,7,3,0.4286,1
5157,3,2,6,0,0.0,1
5157,3,3,5,0,0.0,1
5157,3,4,3,0,0.0,1
5157,3,5,5,1,0.2,1
5157,3,6,4,0,0.0,1
5157,4,1,1,0,0.0,1
5157,4,2,2,0,0.0,1
5157,4,3,2,0,0.0,1
5157,4,4,2,0,0.0,1
5157,4,5,1,0,0.0,1
5157,4,6,1,0,0.0,1
5157,5,1,1,1,1.0,1
5157,5,2,2,1,0.5,1
5157,5,4,1,1,1.0,1
5157,5,5,1,0,0.0,1
5157,5,6,2,0,0.0,1
5157,7,1,2,0,0.0,1
5157,7,2,4,0,0.0,1
5157,7,3,3,0,0.0,1
5157,7,4,2,0,0.0,1
5157,7,5,4,1,0.25,1
5157,7,6,3,0,0.0,1
5157,9,1,2,0,0.0,1
5157,9,2,4,0,0.0,1
5157,9,3,2,0,0.0,1
5157,9,4,3,0,0.0,1
5157,9,5,3,0,0.0,1
5157,9,6,2,0,0.0,1
5158,10,1,1,1,1.0,1
5158,10,2,2,0,0.0,1
5158,10,3,1,0,0.0,1
5158,10,4,1,0,0.0,1
5158,10,5,1,0,0.0,1
5158,10,6,1,0,0.0,1
5158,11,1,2,1,0.5,1
5158,11,2,2,0,0.0,1
5158,11,3,2,1,0.5,1
5158,11,4,1,0,0.0,1
5158,11,5,2,0,0.0,1
5158,11,6,2,0,0.0,1
5158,12,1,4,4,1.0,1
5158,12,2,2,0,0.0,1
5158,12,3,1,1,1.0,1
5158,12,4,3,0,0.0,1
5158,12,5,1,0,0.0,1
5158,12,6,3,1,0.3333,1
5158,13,1,2,1,0.5,1
5158,13,2,5,0,0.0,1
5158,13,4,1,0,0.0,1
5158,13,5,2,0,0.0,1
5158,13,6,1,0,0.0,1
5158,14,1,3,3,1.0,1
5158,14,2,3,1,0.3333,1
5158,14,3,1,1,1.0,1
5158,14,4,2,1,0.5,1
5158,14,5,2,0,0.0,1
5158,14,6,3,1,0.3333,1
5158,15,1,2,2,1.0,1
5158,15,2,2,0,0.0,1
5158,15,3,3,0,0.0,1
5158,15,4,1,1,1.0,1
5158,15,5,1,0,0.0,1
5158,15,6,2,0,0.0,1
5158,16,1,2,1,0.5,1
5158,16,2,1,1,1.0,1
5158,16,3,3,1,0.3333,1
5158,16,4,1,0,0.0,1
5158,16,6,2,0,0.0,1
5158,18,1,2,2,1.0,1
5158,18,2,1,1,1.0,1
5158,18,3,1,0,0.0,1
5158,18,4,1,0,0.0,1
5158,18,5,3,0,0.0,1
5158,18,6,1,0,0.0,1
5158,19,1,3,1,0.3333,1
5158,19,2,4,1,0.25,1
5158,19,3,4,1,0.25,1
5158,19,4,4,3,0.75,1
5158,19,5,5,0,0.0,1
5158,19,6,5,0,0.0,1
5158,20,1,9,7,0.7778,1
5158,20,2,4,0,0.0,1
5158,20,3,1,0,0.0,1
5158,20,4,9,0,0.0,1
5158,20,5,6,2,0.3333,1
5158,20,6,4,0,0.0,1
5158,21,1,13,9,0.6923,0
5158,21,2,5,2,0.4,1
5158,21,3,10,3,0.3,0
5158,21,4,6,1,0.1667,1
5158,21,5,7,1,0.1429,1
5158,21,6,10,0,0.0,0
5158,22,1,9,7,0.7778,1
5158,22,2,8,0,0.0,1
5158,22,3,6,3,0.5,1
5158,22,4,8,3,0.375,1
5158,22,5,7,0,0.0,1
5158,22,6,8,0,0.0,1
5158,24,1,4,3,0.75,1
5158,24,2,4,0,0.0,1
5158,24,3,1,0,0.0,1
5158,24,4,5,1,0.2,1
5158,24,5,2,1,0.5,1
5158,24,6,2,1,0.5,1
5158,3,1,4,0,0.0,1
5158,3,2,5,3,0.6,1
5158,3,3,6,2,0.3333,1
5158,3,4,5,4,0.8,1
5158,3,5,2,0,0.0,1
5158,3,6,3,0,0.0,1
5158,4,1,1,1,1.0,1
5158,4,2,1,1,1.0,1
5158,4,3,3,1,0.3333,1
5158,4,4,3,1,0.3333,1
5158,4,5,1,0,0.0,1
5158,4,6,1,0,0.0,1
5158,6,1,2,1,0.5,1
5158,6,2,2,2,1.0,1
5158,6,3,1,1,1.0,1
5158,6,4,1,0,0.0,1
5158,6,5,3,0,0.0,1
5158,6,6,1,0,0.0,1
5158,8,1,2,2,1.0,1
5158,8,2,1,0,0.0,1
5158,8,3,2,0,0.0,1
5158,8,4,1,0,0.0,1
5158,8,5,2,0,0.0,1
5158,8,6,2,0,0.0,1
5158,9,1,4,2,0.5,1
5158,9,2,4,1,0.25,1
5158,9,3,4,0,0.0,1
5158,9,4,3,1,0.3333,1
5158,9,5,3,0,0.0,1
5158,9,6,4,0,0.0,1
5160,1,1,2,0,0.0,1
5160,1,2,2,0,0.0,1
5160,1,3,1,0,0.0,1
5160,1,4,1,0,0.0,1
5160,1,5,2,0,0.0,1
5160,1,6,2,0,0.0,1
5160,10,1,3,2,0.6667,1
5160,10,2,2,1,0.5,1
5160,10,3,4,3,0.75,1
5160,10,4,3,0,0.0,1
5160,10,5,5,1,0.2,1
5160,10,6,3,0,0.0,1
5160,11,1,2,2,1.0,1
5160,11,2,3,0,0.0,1
5160,11,3,1,1,1.0,1
5160,11,4,1,0,0.0,1
5160,11,5,2,1,0.5,1
5160,11,6,2,0,0.0,1
5160,12,1,1,1,1.0,1
5160,12,2,1,0,0.0,1
5160,12,3,2,0,0.0,1
5160,12,4,1,0,0.0,1
5160,12,5,1,0,0.0,1
5160,12,6,2,0,0.0,1
5160,13,1,1,1,1.0,1
5160,13,3,1,0,0.0,1
5160,13,4,1,1,1.0,1
5160,13,5,4,0,0.0,1
5160,13,6,1,0,0.0,1
5160,14,1,3,2,0.6667,1
5160,14,2,4,0,0.0,1
5160,14,3,5,0,0.0,1
5160,14,4,3,1,0.3333,1
5160,14,5,4,0,0.0,1
5160,14,6,2,0,0.0,1
5160,17,1,3,2,0.6667,1
5160,17,2,5,0,0.0,1
5160,17,3,4,0,0.0,1
5160,17,4,4,0,0.0,1
5160,17,5,6,0,0.0,1
5160,17,6,5,0,0.0,1
5160,18,1,4,4,1.0,1
5160,18,2,5,0,0.0,1
5160,18,3,3,1,0.3333,1
5160,18,4,3,1,0.3333,1
5160,18,5,2,0,0.0,1
5160,18,6,3,0,0.0,1
5160,19,2,2,1,0.5,1
5160,19,3,1,0,0.0,1
5160,19,5,1,0,0.0,1
5160,19,6,1,0,0.0,1
5160,2,1,1,1,1.0,1
5160,2,3,3,2,0.6667,1
5160,2,4,2,1,0.5,1
5160,2,6,1,0,0.0,1
5160,20,1,3,2,0.6667,1
5160,20,2,2,0,0.0,1
5160,20,3,2,0,0.0,1
5160,20,4,4,0,0.0,1
5160,20,5,3,0,0.0,1
5160,20,6,4,0,0.0,1
5160,21,1,7,3,0.4286,1
5160,21,2,3,0,0.0,1
5160,21,3,7,1,0.1429,1
5160,21,4,3,1,0.3333,1
5160,21,5,4,0,0.0,1
5160,21,6,5,1,0.2,1
5160,22,1,7,3,0.4286,1
5160,22,2,8,3,0.375,1
5160,22,3,9,0,0.0,1
5160,22,4,7,0,0.0,1
5160,22,5,8,0,0.0,1
5160,22,6,5,0,0.0,1
5160,23,1,4,2,0.5,1
5160,23,2,3,0,0.0,1
5160,23,3,3,2,0.6667,1
5160,23,4,3,0,0.0,1
5160,23,5,2,0,0.0,1
5160,23,6,1,0,0.0,1
5160,24,1,4,2,0.5,1
5160,24,2,5,1,0.2,1
5160,24,3,4,1,0.25,1
5160,24,4,3,0,0.0,1
5160,24,5,3,0,0.0,1
5160,24,6,4,0,0.0,1
5160,3,1,2,1,0.5,1
5160,3,2,2,0,0.0,1
5160,3,3,2,0,0.0,1
5160,3,4,1,0,0.0,1
5160,3,5,1,0,0.0,1
5160,3,6,2,0,0.0,1
5160,4,1,3,2,0.6667,1
5160,4,2,3,1,0.3333,1
5160,4,3,3,1,0.3333,1
5160,4,4,4,0,0.0,1
5160,4,5,1,0,0.0,1
5160,4,6,4,0,0.0,1
5160,6,1,3,1,0.3333,1
5160,6,2,4,0,0.0,1
5160,6,3,2,1,0.5,1
5160,6,4,4,0,0.0,1
5160,6,5,3,1,0.3333,1
5160,6,6,2,0,0.0,1
5160,7,1,3,2,0.6667,1
5160,7,2,3,0,0.0,1
5160,7,3,4,2,0.5,1
5160,7,4,3,0,0.0,1
5160,7,5,3,0,0.0,1
5160,7,6,2,1,0.5,1
5160,8,1,2,2,1.0,1
5160,8,2,2,1,0.5,1
5160,8,3,1,0,0.0,1
5160,8,4,2,0,0.0,1
5160,8,5,1,0,0.0,1
5160,8,6,2,0,0.0,1
5160,9,1,1,0,0.0,1
5160,9,2,2,0,0.0,1
5160,9,3,1,0,0.0,1
5160,9,4,3,0,0.0,1
5160,9,5,1,0,0.0,1
5160,9,6,2,0,0.0,1
5161,1,1,3,3,1.0,1
5161,1,2,1,0,0.0,1
5161,1,4,2,0,0.0,1
5161,1,6,4,0,0.0,1
5161,10,1,2,2,1.0,1
5161,10,2,2,0,0.0,1
5161,10,3,1,0,0.0,1
5161,10,4,2,0,0.0,1
5161,10,5,1,0,0.0,1
5161,10,6,2,0,0.0,1
5161,11,1,2,1,0.5,1
5161,11,2,2,0,0.0,1
5161,11,3,2,0,0.0,1
5161,11,5,2,0,0.0,1
5161,11,6,2,0,0.0,1
5161,13,1,10,8,0.8,0
5161,13,2,7,1,0.1429,1
5161,13,3,11,0,0.0,0
5161,13,4,11,1,0.0909,0
5161,13,5,6,2,0.3333,1
5161,13,6,11,0,0.0,0
5161,15,1,1,1,1.0,1
5161,15,3,1,0,0.0,1
5161,15,4,2,0,0.0,1
5161,15,5,1,0,0.0,1
5161,15,6,2,0,0.0,1
5161,16,1,1,1,1.0,1
5161,16,2,1,0,0.0,1
5161,16,3,2,0,0.0,1
5161,16,4,3,1,0.3333,1
5161,16,5,1,0,0.0,1
5161,16,6,1,0,0.0,1
5161,17,1,2,2,1.0,1
5161,17,3,2,0,0.0,1
5161,17,4,2,0,0.0,1
5161,17,5,1,0,0.0,1
5161,17,6,1,0,0.0,1
5161,19,1,1,1,1.0,1
5161,19,2,1,0,0.0,1
5161,19,3,1,0,0.0,1
5161,19,4,1,0,0.0,1
5161,19,6,1,0,0.0,1
5161,2,1,3,1,0.3333,1
5161,2,2,3,1,0.3333,1
5161,2,3,4,3,0.75,1
5161,2,4,3,3,1.0,1
5161,2,5,2,0,0.0,1
5161,2,6,2,0,0.0,1
5161,20,1,1,1,1.0,1
5161,20,2,1,0,0.0,1
5161,20,4,3,0,0.0,1
5161,20,5,1,0,0.0,1
5161,20,6,2,0,0.0,1
5161,21,1,3,1,0.3333,1
5161,21,2,2,0,0.0,1
5161,21,3,2,0,0.0,1
5161,21,4,3,0,0.0,1
5161,21,5,1,0,0.0,1
5161,21,6,4,0,0.0,1
5161,22,1,5,3,0.6,1
5161,22,2,5,1,0.2,1
5161,22,3,5,0,0.0,1
5161,22,4,4,2,0.5,1
5161,22,5,6,1,0.1667,1
5161,22,6,4,0,0.0,1
5161,23,1,2,2,1.0,1
5161,23,2,3,1,0.3333,1
5161,23,3,2,0,0.0,1
5161,23,4,2,1,0.5,1
5161,23,5,1,0,0.0,1
5161,23,6,3,0,0.0,1
5161,24,1,4,2,0.5,1
5161,24,2,6,0,0.0,1
5161,24,3,4,1,0.25,1
5161,24,4,3,1,0.3333,1
5161,24,5,3,1,0.3333,1
5161,24,6,5,0,0.0,1
5161,3,1,1,0,0.0,1
5161,3,2,1,0,0.0,1
5161,3,3,1,0,0.0,1
5161,3,4,1,0,0.0,1
5161,3,5,1,0,0.0,1
5161,3,6,1,0,0.0,1
5161,4,1,4,4,1.0,1
5161,4,2,2,0,0.0,1
5161,4,3,3,1,0.3333,1
5161,4,4,4,1,0.25,1
5161,4,5,2,0,0.0,1
5161,4,6,4,0,0.0,1
5161,5,1,2,0,0.0,1
5161,5,2,4,0,0.0,1
5161,5,3,3,0,0.0,1
5161,5,4,3,0,0.0,1
5161,5,5,3,0,0.0,1
5161,5,6,2,0,0.0,1
5161,6,1,4,3,0.75,1
5161,6,2,2,0,0.0,1
5161,6,3,4,0,0.0,1
5161,6,4,5,0,0.0,1
5161,6,5,3,0,0.0,1
5161,6,6,2,0,0.0,1
5161,7,1,2,1,0.5,1
5161,7,2,1,0,0.0,1
5161,7,3,2,0,0.0,1
5161,7,4,2,1,0.5,1
5161,7,5,1,0,0.0,1
5161,7,6,1,0,0.0,1
5161,8,1,4,3,0.75,1
5161,8,2,1,0,0.0,1
5161,8,3,3,0,0.0,1
5161,8,4,3,0,0.0,1
5161,8,5,3,0,0.0,1
5161,8,6,5,0,0.0,1
5162,14,2,2,0,0.0,1
5162,14,3,1,0,0.0,1
5162,14,4,2,0,0.0,1
5162,14,5,1,0,0.0,1
5162,15,1,1,0,0.0,1
5162,15,2,2,0,0.0,1
5162,15,3,2,0,0.0,1
5162,15,5,2,0,0.0,1
5162,15,6,1,0,0.0,1
5162,16,1,1,0,0.0,1
5162,16,2,2,0,0.0,1
5162,16,3,1,0,0.0,1
5162,16,4,2,0,0.0,1
5162,16,5,1,0,0.0,1
5162,16,6,2,0,0.0,1
5162,18,1,1,1,1.0,1
5162,18,2,2,0,0.0,1
5162,18,3,2,0,0.0,1
5162,18,5,2,0,0.0,1
5162,18,6,2,0,0.0,1
5162,19,1,2,0,0.0,1
5162,19,2,3,0,0.0,1
5162,19,3,3,0,0.0,1
5162,19,4,3,0,0.0,1
5162,19,5,3,0,0.0,1
5162,19,6,2,0,0.0,1
5162,20,1,2,0,0.0,1
5162,20,2,3,0,0.0,1
5162,20,3,2,1,0.5,1
5162,20,4,3,0,0.0,1
5162,20,5,3,0,0.0,1
5162,20,6,2,0,0.0,1
5162,22,1,1,0,0.0,1
5162,22,2,1,0,0.0,1
5162,22,3,1,0,0.0,1
5162,22,6,1,0,0.0,1
5162,23,1,1,0,0.0,1
5162,23,2,2,0,0.0,1
5162,23,3,4,0,0.0,1
5162,23,4,2,0,0.0,1
5162,23,5,2,0,0.0,1
5162,23,6,1,0,0.0,1
5162,5,1,2,1,0.5,1
5162,5,2,1,0,0.0,1
5162,5,3,3,0,0.0,1
5162,5,4,1,0,0.0,1
5162,5,6,2,0,0.0,1
5162,7,1,1,0,0.0,1
5162,7,2,1,0,0.0,1
5162,7,3,1,0,0.0,1
5162,7,4,1,0,0.0,1
5162,7,5,1,0,0.0,1
5162,7,6,1,0,0.0,1
5162,8,1,1,0,0.0,1
5162,8,2,2,0,0.0,1
5162,8,3,1,0,0.0,1
5162,8,4,2,0,0.0,1
5162,8,5,1,0,0.0,1
5162,8,6,2,0,0.0,1
5163,1,1,6,3,0.5,1
5163,1,2,6,1,0.1667,1
5163,1,3,3,2,0.6667,1
5163,1,4,2,1,0.5,1
5163,1,5,3,1,0.3333,1
5163,1,6,7,1,0.1429,1
5163,11,1,3,2,0.6667,1
5163,11,2,2,0,0.0,1
5163,11,3,1,0,0.0,1
5163,11,4,2,0,0.0,1
5163,11,5,1,0,0.0,1
5163,11,6,2,0,0.0,1
5163,12,1,2,2,1.0,1
5163,12,2,3,0,0.0,1
5163,12,3,2,1,0.5,1
5163,12,4,2,0,0.0,1
5163,12,5,3,0,0.0,1
5163,12,6,1,0,0.0,1
5163,13,1,3,2,0.6667,1
5163,13,2,2,1,0.5,1
5163,13,3,1,0,0.0,1
5163,13,4,3,0,0.0,1
5163,13,5,1,0,0.0,1
5163,13,6,1,0,0.0,1
5163,14,1,3,3,1.0,1
5163,14,2,4,1,0.25,1
5163,14,3,5,2,0.4,1
5163,14,4,2,0,0.0,1
5163,14,5,3,1,0.3333,1
5163,14,6,3,0,0.0,1
5163,15,1,7,4,0.5714,1
5163,15,2,7,0,0.0,1
5163,15,3,6,2,0.3333,1
5163,15,4,7,0,0.0,1
5163,15,5,5,0,0.0,1
5163,15,6,6,1,0.1667,1
5163,16,1,1,1,1.0,1
5163,16,5,1,0,0.0,1
5163,16,6,4,0,0.0,1
5163,18,1,6,4,0.6667,1
5163,18,2,4,0,0.0,1
5163,18,3,4,0,0.0,1
5163,18,4,3,1,0.3333,1
5163,18,5,2,0,0.0,1
5163,18,6,4,0,0.0,1
5163,19,1,11,9,0.8182,0
5163,19,2,3,0,0.0,1
5163,19,3,6,2,0.3333,1
5163,19,4,11,1,0.0909,0
5163,19,5,7,1,0.1429,1
5163,19,6,9,1,0.1111,1
5163,20,1,2,1,0.5,1
5163,20,2,3,1,0.3333,1
5163,20,3,1,0,0.0,1
5163,20,4,2,0,0.0,1
5163,20,5,2,1,0.5,1
5163,20,6,2,0,0.0,1
5163,21,1,3,1,0.3333,1
5163,21,2,1,0,0.0,1
5163,21,3,3,0,0.0,1
5163,21,4,4,0,0.0,1
5163,21,5,4,0,0.0,1
5163,21,6,3,0,0.0,1
5163,22,1,3,3,1.0,1
5163,22,2,1,0,0.0,1
5163,22,3,2,0,0.0,1
5163,22,4,1,1,1.0,1
5163,22,5,3,0,0.0,1
5163,22,6,1,0,0.0,1
5163,5,1,2,1,0.5,1
5163,5,2,1,0,0.0,1
5163,5,3,1,0,0.0,1
5163,5,4,2,0,0.0,1
5163,5,5,2,1,0.5,1
5163,5,6,2,0,0.0,1
5163,6,1,3,1,0.3333,1
5163,6,2,2,0,0.0,1
5163,6,3,2,0,0.0,1
5163,6,4,4,1,0.25,1
5163,6,5,2,0,0.0,1
5163,6,6,5,0,0.0,1
5163,8,1,1,0,0.0,1
5163,8,2,2,0,0.0,1
