racer_id,grade,races,wins,win_rate,low_sample
4865,3,9,0,0.0,1
4865,4,10,2,0.2,0
4865,5,154,15,0.0974,0
4866,5,246,22,0.0894,0
4871,4,37,5,0.1351,0
4871,5,223,24,0.1076,0
4872,4,27,1,0.037,0
4872,5,280,33,0.1179,0
4873,3,9,1,0.1111,1
4873,5,346,62,0.1792,0
4874,4,37,3,0.0811,0
4874,5,196,23,0.1173,0
4875,5,284,37,0.1303,0
4876,4,19,2,0.1053,0
4876,5,298,40,0.1342,0
4877,2,17,1,0.0588,0
4877,5,315,94,0.2984,0
4878,3,9,2,0.2222,1
4878,4,59,8,0.1356,0
4878,5,161,14,0.087,0
4879,5,288,32,0.1111,0
4880,4,56,1,0.0179,0
4880,5,196,23,0.1173,0
4882,4,11,3,0.2727,0
4882,5,179,12,0.067,0
4883,4,14,3,0.2143,0
4883,5,262,63,0.2405,0
4884,1,8,2,0.25,1
4884,2,25,5,0.2,0
4884,3,8,0,0.0,1
4884,4,60,9,0.15,0
4884,5,74,16,0.2162,0
4885,4,20,11,0.55,0
4885,5,158,41,0.2595,0
4886,1,24,4,0.1667,0
4886,2,106,11,0.1038,0
4886,3,18,4,0.2222,0
4886,4,10,5,0.5,0
4886,5,160,53,0.3312,0
4887,5,288,44,0.1528,0
4888,4,9,1,0.1111,1
4888,5,286,45,0.1573,0
4889,4,20,4,0.2,0
4889,5,185,32,0.173,0
4890,4,29,2,0.069,0
4890,5,289,51,0.1765,0
4891,2,18,3,0.1667,0
4891,4,58,10,0.1724,0
4891,5,207,24,0.1159,0
4892,4,19,3,0.1579,0
4892,5,253,36,0.1423,0
4893,2,8,1,0.125,1
4893,4,44,11,0.25,0
4893,5,204,26,0.1275,0
4894,4,36,6,0.1667,0
4894,5,267,24,0.0899,0
4895,3,8,0,0.0,1
4895,4,48,4,0.0833,0
4895,5,246,38,0.1545,0
4896,5,286,29,0.1014,0
4897,4,35,3,0.0857,0
4897,5,177,9,0.0508,0
4898,4,16,1,0.0625,0
4898,5,236,22,0.0932,0
4899,4,5,0,0.0,1
4899,5,259,30,0.1158,0
4900,2,16,2,0.125,0
4900,3,16,1,0.0625,0
4900,4,73,13,0.1781,0
4900,5,198,36,0.1818,0
4901,4,46,9,0.1957,0
4901,5,177,28,0.1582,0
4902,4,18,0,0.0,0
4902,5,296,41,0.1385,0
4903,2,23,3,0.1304,0
4903,3,9,2,0.2222,1
4903,4,10,4,0.4,0
4903,5,315,105,0.3333,0
4904,4,19,0,0.0,0
4904,5,324,49,0.1512,0
4905,4,17,1,0.0588,0
4905,5,248,22,0.0887,0
4906,4,39,3,0.0769,0
4906,5,281,44,0.1566,0
4907,1,16,1,0.0625,0
4907,2,105,19,0.181,0
4907,3,7,5,0.7143,1
4907,4,26,9,0.3462,0
4907,5,209,82,0.3923,0
4908,1,8,3,0.375,1
4908,2,79,14,0.1772,0
4908,3,35,11,0.3143,0
4908,5,228,86,0.3772,0
4909,4,49,10,0.2041,0
4909,5,225,32,0.1422,0
4910,2,42,5,0.119,0
4910,4,30,6,0.2,0
4910,5,276,99,0.3587,0
4911,4,10,0,0.0,0
4911,5,236,25,0.1059,0
4914,1,76,13,0.1711,0
4914,2,129,28,0.2171,0
4914,3,9,3,0.3333,1
4914,4,26,12,0.4615,0
4914,5,84,37,0.4405,0
4917,4,12,0,0.0,0
4917,5,268,26,0.097,0
4918,4,26,2,0.0769,0
4918,5,275,36,0.1309,0
4919,4,9,0,0.0,1
4919,5,211,24,0.1137,0
4924,4,56,4,0.0714,0
4924,5,244,14,0.0574,0
4925,3,33,1,0.0303,0
4925,4,19,5,0.2632,0
4925,5,294,58,0.1973,0
4926,4,30,8,0.2667,0
4926,5,240,99,0.4125,0
4927,2,17,0,0.0,0
4927,3,7,3,0.4286,1
4927,4,99,25,0.2525,0
4927,5,233,41,0.176,0
4928,2,58,10,0.1724,0
4928,3,16,3,0.1875,0
4928,5,261,92,0.3525,0
4930,2,8,0,0.0,1
4930,3,26,2,0.0769,0
4930,4,40,8,0.2,0
4930,5,274,59,0.2153,0
4931,2,17,3,0.1765,0
4931,3,10,2,0.2,0
4931,4,40,9,0.225,0
4931,5,329,92,0.2796,0
4932,1,40,6,0.15,0
4932,2,125,20,0.16,0
4932,3,25,7,0.28,0
4932,5,159,78,0.4906,0
4933,1,8,0,0.0,1
4933,2,89,13,0.1461,0
4933,3,27,4,0.1481,0
4933,4,8,0,0.0,1
4933,5,186,65,0.3495,0
4934,2,8,2,0.25,1
4934,3,9,0,0.0,1
4934,4,20,3,0.15,0
4934,5,302,56,0.1854,0
4936,2,9,1,0.1111,1
4936,4,78,21,0.2692,0
4936,5,182,40,0.2198,0
4938,2,36,6,0.1667,0
4938,3,26,2,0.0769,0
4938,4,114,39,0.3421,0
4938,5,190,62,0.3263,0
4939,1,25,4,0.16,0
4939,2,59,14,0.2373,0
4939,3,24,6,0.25,0
4939,4,18,9,0.5,0
4939,5,201,84,0.4179,0
4940,4,27,2,0.0741,0
4940,5,112,3,0.0268,0
4941,4,18,3,0.1667,0
4941,5,244,28,0.1148,0
4942,4,4,0,0.0,1
4942,5,277,48,0.1733,0
4943,4,18,1,0.0556,0
4943,5,237,28,0.1181,0
4944,5,271,24,0.0886,0
4945,4,9,0,0.0,1
4945,5,263,20,0.076,0
4947,2,8,0,0.0,1
4947,4,67,6,0.0896,0
4947,5,194,14,0.0722,0
4948,4,41,5,0.122,0
4948,5,262,43,0.1641,0
4949,2,9,0,0.0,1
4949,3,9,0,0.0,1
4949,5,334,82,0.2455,0
4950,4,11,2,0.1818,0
4950,5,327,84,0.2569,0
4951,4,14,0,0.0,0
4951,5,258,38,0.1473,0
4952,5,248,19,0.0766,0
4953,2,52,6,0.1154,0
4953,3,9,0,0.0,1
4953,4,22,6,0.2727,0
4953,5,280,99,0.3536,0
4954,5,124,9,0.0726,0
4956,5,136,11,0.0809,0
4957,4,40,8,0.2,0
4957,5,269,40,0.1487,0
4958,3,25,4,0.16,0
4958,4,19,5,0.2632,0
4958,5,330,78,0.2364,0
4959,1,16,1,0.0625,0
4959,2,120,21,0.175,0
4959,3,9,2,0.2222,1
4959,4,39,13,0.3333,0
4959,5,175,76,0.4343,0
4960,2,43,7,0.1628,0
4960,4,61,17,0.2787,0
4960,5,277,107,0.3863,0
4961,1,25,4,0.16,0
4961,2,80,10,0.125,0
4961,3,50,10,0.2,0
4961,4,57,23,0.4035,0
4961,5,135,48,0.3556,0
4962,3,8,1,0.125,1
4962,4,45,11,0.2444,0
4962,5,283,59,0.2085,0
4963,1,25,2,0.08,0
4963,2,58,9,0.1552,0
4963,3,27,4,0.1481,0
4963,4,49,12,0.2449,0
4963,5,163,57,0.3497,0
4964,2,16,1,0.0625,0
4964,4,20,4,0.2,0
4964,5,164,38,0.2317,0
4965,4,50,9,0.18,0
4965,5,181,12,0.0663,0
4966,3,11,0,0.0,0
4966,4,38,5,0.1316,0
4966,5,276,55,0.1993,0
4967,2,16,4,0.25,0
4967,3,7,1,0.1429,1
4967,4,26,2,0.0769,0
4967,5,304,80,0.2632,0
4969,4,19,2,0.1053,0
4969,5,238,25,0.105,0
4973,4,22,1,0.0455,0
4973,5,281,45,0.1601,0
4974,2,17,3,0.1765,0
4974,4,71,20,0.2817,0
4974,5,224,49,0.2188,0
4976,4,18,1,0.0556,0
4976,5,225,25,0.1111,0
4977,3,25,5,0.2,0
4977,4,31,8,0.2581,0
4977,5,255,50,0.1961,0
4978,2,3,0,0.0,1
4978,4,15,1,0.0667,0
4978,5,318,37,0.1164,0
4979,4,10,3,0.3,0
4979,5,296,45,0.152,0
4980,1,17,8,0.4706,0
4980,2,140,34,0.2429,0
4980,3,23,5,0.2174,0
4980,4,20,4,0.2,0
4980,5,157,54,0.3439,0
4981,4,42,5,0.119,0
4981,5,255,35,0.1373,0
4982,4,27,4,0.1481,0
4982,5,219,23,0.105,0
4983,2,25,3,0.12,0
4983,3,9,2,0.2222,1
4983,4,38,10,0.2632,0
4983,5,309,109,0.3528,0
4984,3,9,1,0.1111,1
4984,4,36,4,0.1111,0
4984,5,211,28,0.1327,0
4985,2,53,11,0.2075,0
4985,3,18,6,0.3333,0
4985,4,19,2,0.1053,0
4985,5,275,87,0.3164,0
4987,4,45,5,0.1111,0
4987,5,208,13,0.0625,0
4988,5,281,37,0.1317,0
4989,2,8,0,0.0,1
4989,3,34,5,0.1471,0
4989,4,18,3,0.1667,0
4989,5,249,61,0.245,0
4990,4,52,2,0.0385,0
4990,5,84,3,0.0357,0
4991,2,8,1,0.125,1
4991,3,28,4,0.1429,0
4991,4,19,3,0.1579,0
4991,5,263,58,0.2205,0
4992,4,19,0,0.0,0
4992,5,273,44,0.1612,0
4994,2,16,1,0.0625,0
4994,4,125,20,0.16,0
4994,5,200,49,0.245,0
4995,5,292,32,0.1096,0
4997,4,18,0,0.0,0
4997,5,131,9,0.0687,0
4998,4,9,2,0.2222,1
4998,5,91,10,0.1099,0
5000,4,35,2,0.0571,0
5000,5,249,32,0.1285,0
5002,2,8,0,0.0,1
5002,3,8,0,0.0,1
5002,4,30,4,0.1333,0
5002,5,291,70,0.2405,0
5003,4,54,11,0.2037,0
5003,5,253,32,0.1265,0
5004,4,25,4,0.16,0
5004,5,290,45,0.1552,0
5005,4,38,3,0.0789,0
5005,5,264,54,0.2045,0
5006,5,268,20,0.0746,0
5007,4,6,0,0.0,1
5007,5,265,29,0.1094,0
5008,4,20,1,0.05,0
5008,5,251,28,0.1116,0
5009,4,23,4,0.1739,0
5009,5,259,45,0.1737,0
5010,4,29,3,0.1034,0
5010,5,314,59,0.1879,0
5011,5,262,18,0.0687,0
5012,4,33,0,0.0,0
5012,5,276,46,0.1667,0
5013,2,10,1,0.1,0
5013,3,8,0,0.0,1
5013,4,47,9,0.1915,0
5013,5,232,58,0.25,0
5014,4,18,1,0.0556,0
5014,5,234,23,0.0983,0
5015,2,57,14,0.2456,0
5015,4,19,6,0.3158,0
5015,5,276,85,0.308,0
5016,2,52,9,0.1731,0
5016,4,29,6,0.2069,0
5016,5,252,88,0.3492,0
5017,2,104,19,0.1827,0
5017,3,35,9,0.2571,0
5017,4,16,6,0.375,0
5017,5,197,73,0.3706,0
5018,2,36,10,0.2778,0
5018,4,41,7,0.1707,0
5018,5,352,109,0.3097,0
5019,3,8,0,0.0,1
5019,4,38,2,0.0526,0
5019,5,172,22,0.1279,0
5020,4,20,6,0.3,0
5020,5,235,31,0.1319,0
5022,5,251,18,0.0717,0
5023,4,36,1,0.0278,0
5023,5,261,48,0.1839,0
5026,2,37,1,0.027,0
5026,3,9,1,0.1111,1
5026,4,7,0,0.0,1
5026,5,293,95,0.3242,0
5027,2,3,0,0.0,1
5027,4,35,3,0.0857,0
5027,5,222,22,0.0991,0
5028,2,42,6,0.1429,0
5028,4,20,6,0.3,0
5028,5,299,104,0.3478,0
5029,2,8,1,0.125,1
5029,3,44,9,0.2045,0
5029,4,54,15,0.2778,0
5029,5,246,72,0.2927,0
5031,4,9,0,0.0,1
5031,5,237,24,0.1013,0
5032,4,38,4,0.1053,0
5032,5,274,47,0.1715,0
5033,4,10,1,0.1,0
5033,5,245,20,0.0816,0
5034,2,59,13,0.2203,0
5034,3,9,2,0.2222,1
5034,4,17,4,0.2353,0
5034,5,333,107,0.3213,0
5035,4,20,4,0.2,0
5035,5,301,49,0.1628,0
5036,4,57,3,0.0526,0
5036,5,257,37,0.144,0
5037,4,10,2,0.2,0
5037,5,237,40,0.1688,0
5038,3,34,4,0.1176,0
5038,4,28,5,0.1786,0
5038,5,265,72,0.2717,0
5039,4,42,4,0.0952,0
5039,5,230,29,0.1261,0
5041,4,21,7,0.3333,0
5041,5,240,33,0.1375,0
5042,2,82,15,0.1829,0
5042,3,17,2,0.1176,0
5042,4,19,3,0.1579,0
5042,5,229,81,0.3537,0
5043,1,23,5,0.2174,0
5043,2,97,10,0.1031,0
5043,3,25,8,0.32,0
5043,4,26,8,0.3077,0
5043,5,203,79,0.3892,0
5044,4,19,3,0.1579,0
5044,5,269,43,0.1599,0
5045,2,17,3,0.1765,0
5045,3,8,2,0.25,1
5045,4,51,9,0.1765,0
5045,5,255,47,0.1843,0
5046,5,271,18,0.0664,0
5047,4,37,7,0.1892,0
5047,5,235,35,0.1489,0
5048,4,16,0,0.0,0
5048,5,252,30,0.119,0
5049,4,11,2,0.1818,0
5049,5,264,57,0.2159,0
5050,3,8,0,0.0,1
5050,4,15,3,0.2,0
5050,5,268,66,0.2463,0
5051,2,59,8,0.1356,0
5051,3,9,0,0.0,1
5051,4,19,6,0.3158,0
5051,5,246,74,0.3008,0
5052,4,26,3,0.1154,0
5052,5,108,11,0.1019,0
5053,4,36,3,0.0833,0
5053,5,234,28,0.1197,0
5054,3,9,0,0.0,1
5054,4,8,2,0.25,1
5054,5,258,61,0.2364,0
5055,3,19,2,0.1053,0
5055,4,19,0,0.0,0
5055,5,303,73,0.2409,0
5056,4,10,3,0.3,0
5056,5,24,2,0.0833,0
5057,2,8,0,0.0,1
5057,4,15,3,0.2,0
5057,5,251,52,0.2072,0
5058,2,54,8,0.1481,0
5058,3,25,4,0.16,0
5058,4,18,6,0.3333,0
5058,5,289,105,0.3633,0
5059,5,9,0,0.0,1
5060,3,18,1,0.0556,0
5060,4,17,2,0.1176,0
5060,5,276,51,0.1848,0
5061,5,207,15,0.0725,0
5063,4,9,0,0.0,1
5063,5,249,28,0.1124,0
5064,3,42,6,0.1429,0
5064,4,10,2,0.2,0
5064,5,271,56,0.2066,0
5065,4,27,6,0.2222,0
5065,5,235,38,0.1617,0
5066,4,39,11,0.2821,0
5066,5,293,71,0.2423,0
5067,4,10,1,0.1,0
5067,5,269,38,0.1413,0
5068,1,17,6,0.3529,0
5068,2,56,11,0.1964,0
5068,4,18,4,0.2222,0
5068,5,261,113,0.433,0
5069,4,78,16,0.2051,0
5069,5,166,20,0.1205,0
5070,4,18,2,0.1111,0
5070,5,230,21,0.0913,0
5071,4,24,1,0.0417,0
5071,5,230,28,0.1217,0
5072,4,9,1,0.1111,1
5072,5,64,2,0.0312,0
5073,3,8,0,0.0,1
5073,4,20,1,0.05,0
5073,5,287,46,0.1603,0
5074,4,2,0,0.0,1
5074,5,270,29,0.1074,0
5075,2,9,1,0.1111,1
5075,3,27,4,0.1481,0
5075,4,38,8,0.2105,0
5075,5,304,67,0.2204,0
5076,4,29,1,0.0345,0
5076,5,258,46,0.1783,0
5077,5,169,10,0.0592,0
5078,4,29,3,0.1034,0
5078,5,234,21,0.0897,0
5079,4,29,7,0.2414,0
5079,5,244,28,0.1148,0
5081,4,10,0,0.0,0
5081,5,294,58,0.1973,0
5082,4,38,0,0.0,0
5082,5,291,39,0.134,0
5083,4,45,4,0.0889,0
5083,5,187,27,0.1444,0
5084,1,46,11,0.2391,0
5084,2,154,33,0.2143,0
5084,5,89,40,0.4494,0
5085,4,10,2,0.2,0
5085,5,308,39,0.1266,0
5086,5,256,36,0.1406,0
5087,2,9,3,0.3333,1
5087,3,33,9,0.2727,0
5087,4,29,5,0.1724,0
5087,5,270,73,0.2704,0
5088,1,15,1,0.0667,0
5088,2,66,11,0.1667,0
5088,3,17,3,0.1765,0
5088,4,85,32,0.3765,0
5088,5,218,85,0.3899,0
5089,2,17,3,0.1765,0
5089,4,18,7,0.3889,0
5089,5,296,83,0.2804,0
5090,4,18,0,0.0,0
5090,5,260,50,0.1923,0
5091,4,40,9,0.225,0
5091,5,187,44,0.2353,0
5092,3,16,1,0.0625,0
5092,4,47,10,0.2128,0
5092,5,238,65,0.2731,0
5093,4,9,2,0.2222,1
5093,5,295,41,0.139,0
5095,3,9,0,0.0,1
5095,4,20,4,0.2,0
5095,5,247,56,0.2267,0
5096,3,59,5,0.0847,0
5096,4,40,8,0.2,0
5096,5,247,58,0.2348,0
5098,4,19,4,0.2105,0
5098,5,274,35,0.1277,0
5100,5,229,23,0.1004,0
5101,5,191,4,0.0209,0
5102,4,8,0,0.0,1
5102,5,284,39,0.1373,0
5103,5,214,15,0.0701,0
5104,3,9,1,0.1111,1
5104,4,9,3,0.3333,1
5104,5,251,67,0.2669,0
5105,4,18,1,0.0556,0
5105,5,267,22,0.0824,0
5106,4,17,2,0.1176,0
5106,5,277,41,0.148,0
5107,4,19,1,0.0526,0
5107,5,209,27,0.1292,0
5108,4,26,1,0.0385,0
5108,5,82,2,0.0244,0
5109,4,45,4,0.0889,0
5109,5,275,29,0.1055,0
5110,3,10,0,0.0,0
5110,4,35,3,0.0857,0
5110,5,257,39,0.1518,0
5111,3,9,0,0.0,1
5111,4,17,0,0.0,0
5111,5,231,46,0.1991,0
5112,1,9,1,0.1111,1
5112,2,49,10,0.2041,0
5112,3,8,4,0.5,1
5112,4,13,3,0.2308,0
5112,5,284,83,0.2923,0
5113,4,7,2,0.2857,1
5113,5,125,5,0.04,0
5114,4,27,3,0.1111,0
5114,5,359,74,0.2061,0
5115,4,21,3,0.1429,0
5115,5,238,48,0.2017,0
5117,4,45,6,0.1333,0
5117,5,141,13,0.0922,0
5118,3,9,2,0.2222,1
5118,4,50,6,0.12,0
5118,5,149,17,0.1141,0
5120,4,39,6,0.1538,0
5120,5,209,23,0.11,0
5121,1,58,16,0.2759,0
5121,2,127,26,0.2047,0
5121,3,8,4,0.5,1
5121,4,28,9,0.3214,0
5121,5,105,39,0.3714,0
5122,5,164,18,0.1098,0
5123,4,72,11,0.1528,0
5123,5,206,14,0.068,0
5124,5,189,12,0.0635,0
5125,2,8,2,0.25,1
5125,4,16,0,0.0,0
5125,5,291,65,0.2234,0
5126,2,26,2,0.0769,0
5126,4,28,8,0.2857,0
5126,5,302,96,0.3179,0
5127,5,285,22,0.0772,0
5128,5,198,16,0.0808,0
5129,2,25,5,0.2,0
5129,3,16,2,0.125,0
5129,4,47,13,0.2766,0
5129,5,205,35,0.1707,0
5130,5,308,23,0.0747,0
5131,5,267,12,0.0449,0
5132,2,25,3,0.12,0
5132,4,30,9,0.3,0
5132,5,346,104,0.3006,0
5133,4,23,3,0.1304,0
5133,5,244,35,0.1434,0
5134,3,9,2,0.2222,1
5134,4,19,3,0.1579,0
5134,5,302,57,0.1887,0
5135,4,28,3,0.1071,0
5135,5,258,51,0.1977,0
5136,2,33,2,0.0606,0
5136,3,17,2,0.1176,0
5136,4,26,4,0.1538,0
5136,5,302,84,0.2781,0
5137,4,9,1,0.1111,1
5137,5,258,39,0.1512,0
5138,5,185,9,0.0486,0
5139,3,9,0,0.0,1
5139,4,16,7,0.4375,0
5139,5,299,74,0.2475,0
5140,4,49,6,0.1224,0
5140,5,188,13,0.0691,0
5141,2,9,1,0.1111,1
5141,3,18,2,0.1111,0
5141,4,8,2,0.25,1
5141,5,290,82,0.2828,0
5142,1,16,1,0.0625,0
5142,2,66,11,0.1667,0
5142,3,26,8,0.3077,0
5142,4,17,8,0.4706,0
5142,5,259,98,0.3784,0
5143,5,301,16,0.0532,0
5144,4,39,5,0.1282,0
5144,5,244,24,0.0984,0
5145,3,27,6,0.2222,0
5145,4,29,5,0.1724,0
5145,5,314,83,0.2643,0
5146,3,16,0,0.0,0
5146,4,72,13,0.1806,0
5146,5,169,26,0.1538,0
5147,4,9,0,0.0,1
5147,5,176,14,0.0795,0
5148,4,19,2,0.1053,0
5148,5,187,23,0.123,0
5150,4,21,4,0.1905,0
5150,5,279,71,0.2545,0
5151,4,107,7,0.0654,0
5151,5,170,9,0.0529,0
5152,5,227,7,0.0308,0
5153,4,52,0,0.0,0
5153,5,240,13,0.0542,0
5154,5,294,33,0.1122,0
5155,2,8,2,0.25,1
5155,3,8,1,0.125,1
5155,4,41,6,0.1463,0
5155,5,250,52,0.208,0
5156,4,55,7,0.1273,0
5156,5,184,28,0.1522,0
5157,4,19,2,0.1053,0
5157,5,279,39,0.1398,0
5158,3,8,0,0.0,1
5158,4,27,6,0.2222,0
5158,5,297,92,0.3098,0
5160,2,3,0,0.0,1
5160,4,9,0,0.0,1
5160,5,336,68,0.2024,0
5161,2,8,2,0.25,1
5161,3,9,0,0.0,1
5161,4,28,4,0.1429,0
5161,5,263,56,0.2129,0
5162,4,9,0,0.0,1
5162,5,96,3,0.0312,0
5163,1,18,3,0.1667,0
5163,2,28,5,0.1786,0
5163,3,17,2,0.1176,0
5163,4,73,23,0.3151,0
5163,5,159,44,0.2767,0
5164,4,35,0,0.0,0
5164,5,103,3,0.0291,0
5165,4,39,6,0.1538,0
5165,5,243,23,0.0947,0
5166,3,9,2,0.2222,1
5166,4,19,3,0.1579,0
5166,5,291,65,0.2234,0
5167,4,5,0,0.0,1
5167,5,249,30,0.1205,0
5169,5,173,10,0.0578,0
5170,4,19,2,0.1053,0
5170,5,235,30,0.1277,0
5171,4,18,0,0.0,0
5171,5,55,6,0.1091,0
5172,4,30,2,0.0667,0
5172,5,259,37,0.1429,0
5173,3,8,1,0.125,1
5173,4,37,6,0.1622,0
5173,5,225,36,0.16,0
5174,1,9,1,0.1111,1
5174,2,8,0,0.0,1
5174,3,8,3,0.375,1
5174,4,6,0,0.0,1
5174,5,128,24,0.1875,0
5175,5,190,20,0.1053,0
5176,5,138,7,0.0507,0
5177,2,3,0,0.0,1
5177,5,311,18,0.0579,0
5178,4,10,0,0.0,0
5178,5,319,24,0.0752,0
5179,5,221,31,0.1403,0
5180,4,36,7,0.1944,0
5180,5,114,8,0.0702,0
5181,4,17,2,0.1176,0
5181,5,253,32,0.1265,0
5182,3,8,0,0.0,1
5182,4,39,5,0.1282,0
5182,5,221,32,0.1448,0
5183,5,290,26,0.0897,0
5184,4,30,1,0.0333,0
5184,5,91,8,0.0879,0
5185,4,9,0,0.0,1
5185,5,275,46,0.1673,0
5186,5,245,22,0.0898,0
5187,4,9,0,0.0,1
5187,5,205,9,0.0439,0
5188,2,26,2,0.0769,0
5188,3,18,3,0.1667,0
5188,4,95,23,0.2421,0
5188,5,209,49,0.2344,0
5189,2,16,3,0.1875,0
5189,4,76,11,0.1447,0
5189,5,232,33,0.1422,0
5190,5,260,26,0.1,0
5191,2,68,12,0.1765,0
5191,3,19,4,0.2105,0
5191,4,14,3,0.2143,0
5191,5,281,94,0.3345,0
5192,4,26,5,0.1923,0
5192,5,206,35,0.1699,0
5193,1,9,1,0.1111,1
5193,2,36,11,0.3056,0
5193,3,25,3,0.12,0
5193,4,78,21,0.2692,0
5193,5,195,58,0.2974,0
5194,3,7,0,0.0,1
5194,4,47,7,0.1489,0
5194,5,193,23,0.1192,0
5195,3,9,0,0.0,1
5195,4,55,6,0.1091,0
5195,5,201,42,0.209,0
5196,1,8,0,0.0,1
5196,2,25,6,0.24,0
5196,4,8,0,0.0,1
5196,5,269,83,0.3086,0
5197,2,16,0,0.0,0
5197,4,22,4,0.1818,0
5197,5,175,47,0.2686,0
5198,4,47,2,0.0426,0
5198,5,195,25,0.1282,0
5199,2,9,1,0.1111,1
5199,4,27,3,0.1111,0
5199,5,220,38,0.1727,0
5200,4,26,0,0.0,0
5200,5,108,1,0.0093,0
5201,3,7,0,0.0,1
5201,5,170,17,0.1,0
5203,3,17,1,0.0588,0
5203,4,26,4,0.1538,0
5203,5,232,29,0.125,0
5204,4,18,3,0.1667,0
5204,5,107,8,0.0748,0
5205,2,33,5,0.1515,0
5205,3,17,1,0.0588,0
5205,4,37,8,0.2162,0
5205,5,229,43,0.1878,0
5206,3,8,0,0.0,1
5206,4,9,0,0.0,1
5206,5,230,21,0.0913,0
5207,4,19,1,0.0526,0
5207,5,236,34,0.1441,0
5208,5,268,24,0.0896,0
5209,5,190,4,0.0211,0
5210,4,9,1,0.1111,1
5210,5,253,38,0.1502,0
5211,5,260,7,0.0269,0
5212,4,31,4,0.129,0
5212,5,295,58,0.1966,0
5213,2,9,0,0.0,1
5213,3,8,0,0.0,1
5213,4,67,12,0.1791,0
5213,5,230,39,0.1696,0
5214,4,16,4,0.25,0
5214,5,277,33,0.1191,0
5215,5,18,2,0.1111,0
5216,4,38,5,0.1316,0
5216,5,353,90,0.255,0
5217,1,7,0,0.0,1
5217,2,74,11,0.1486,0
5217,3,8,0,0.0,1
5217,4,24,4,0.1667,0
5217,5,204,59,0.2892,0
5218,2,18,4,0.2222,0
5218,3,16,6,0.375,0
5218,4,48,12,0.25,0
5218,5,230,52,0.2261,0
5219,4,9,0,0.0,1
5219,5,214,39,0.1822,0
5220,2,17,2,0.1176,0
5220,3,9,0,0.0,1
5220,4,24,6,0.25,0
5220,5,321,95,0.296,0
5221,2,36,8,0.2222,0
5221,4,9,1,0.1111,1
5221,5,312,92,0.2949,0
5222,3,11,2,0.1818,0
5222,4,28,3,0.1071,0
5222,5,317,74,0.2334,0
5223,3,3,0,0.0,1
5223,4,10,2,0.2,0
5223,5,315,35,0.1111,0
5224,1,24,2,0.0833,0
5224,2,93,19,0.2043,0
5224,3,35,8,0.2286,0
5224,4,22,7,0.3182,0
5224,5,174,56,0.3218,0
5226,2,8,0,0.0,1
5226,3,9,0,0.0,1
5226,4,19,3,0.1579,0
5226,5,233,62,0.2661,0
5227,5,54,3,0.0556,0
5228,5,225,52,0.2311,0
5229,3,8,1,0.125,1
5229,4,28,8,0.2857,0
5229,5,315,60,0.1905,0
5230,4,40,8,0.2,0
5230,5,202,19,0.0941,0
5231,4,20,5,0.25,0
5231,5,230,40,0.1739,0
5232,4,20,2,0.1,0
5232,5,255,33,0.1294,0
5234,4,28,5,0.1786,0
5234,5,325,89,0.2738,0
5235,5,173,10,0.0578,0
5236,4,9,1,0.1111,1
5236,5,310,16,0.0516,0
5237,5,205,20,0.0976,0
5238,3,9,0,0.0,1
5238,4,31,8,0.2581,0
5238,5,285,73,0.2561,0
5239,3,3,0,0.0,1
5239,4,29,2,0.069,0
5239,5,260,41,0.1577,0
5240,4,6,0,0.0,1
5240,5,254,24,0.0945,0
5241,3,16,1,0.0625,0
5241,4,36,2,0.0556,0
5241,5,190,20,0.1053,0
5242,5,251,15,0.0598,0
5243,3,9,0,0.0,1
5243,4,17,5,0.2941,0
5243,5,277,54,0.1949,0
5244,5,253,17,0.0672,0
5245,5,258,35,0.1357,0
5246,4,17,4,0.2353,0
5246,5,262,37,0.1412,0
5247,5,298,16,0.0537,0
5248,4,29,5,0.1724,0
5248,5,224,16,0.0714,0
5249,4,12,1,0.0833,0
5249,5,272,33,0.1213,0
5250,4,57,8,0.1404,0
5250,5,192,12,0.0625,0
5251,4,40,0,0.0,0
5251,5,104,1,0.0096,0
5252,4,15,2,0.1333,0
5252,5,306,65,0.2124,0
5253,5,187,20,0.107,0
5254,4,27,2,0.0741,0
5254,5,186,9,0.0484,0
5255,3,17,4,0.2353,0
5255,4,30,9,0.3,0
5255,5,293,74,0.2526,0
5256,2,31,5,0.1613,0
5256,3,9,1,0.1111,1
5256,4,22,9,0.4091,0
5256,5,291,85,0.2921,0
5257,2,26,4,0.1538,0
5257,3,9,1,0.1111,1
5257,4,28,7,0.25,0
5257,5,334,95,0.2844,0
5258,5,253,29,0.1146,0
5259,5,213,10,0.0469,0
5261,5,243,25,0.1029,0
5262,5,244,12,0.0492,0
5263,5,268,17,0.0634,0
5264,2,9,0,0.0,1
5264,3,16,2,0.125,0
5264,4,81,8,0.0988,0
5264,5,197,21,0.1066,0
5265,4,44,3,0.0682,0
5265,5,237,18,0.0759,0
5266,4,9,0,0.0,1
5266,5,263,24,0.0913,0
5267,1,8,2,0.25,1
5267,2,79,21,0.2658,0
5267,3,19,3,0.1579,0
5267,4,9,3,0.3333,1
5267,5,245,92,0.3755,0
5268,5,227,11,0.0485,0
5269,4,9,2,0.2222,1
5269,5,300,82,0.2733,0
5270,5,260,23,0.0885,0
5271,5,236,16,0.0678,0
5272,4,67,11,0.1642,0
5272,5,186,19,0.1022,0
5273,5,299,34,0.1137,0
5274,5,233,42,0.1803,0
5275,4,18,8,0.4444,0
